tp_L (tf=1.17378e-12) X,tp_L (tf=1.17378e-12) Y,tp_L (tf=4.72397e-12) X,tp_L (tf=4.72397e-12) Y,tp_L (tf=1.71859e-11) X,tp_L (tf=1.71859e-11) Y,tp_L (tf=4.09838e-11) X,tp_L (tf=4.09838e-11) Y,tp_L (tf=7.80596e-11) X,tp_L (tf=7.80596e-11) Y,tp_L (tf=1.30081e-10) X,tp_L (tf=1.30081e-10) Y,tp_L (tf=1.98535e-10) X,tp_L (tf=1.98535e-10) Y
3.65616e-16,1.023119639559754e-11,3.65616e-16,1.065376928417134e-11,3.65616e-16,1.251659070907554e-11,3.65616e-16,1.541737066967881e-11,3.65616e-16,1.79024187178309e-11,3.65616e-16,1.991181643959878e-11,3.65616e-16,2.134815075751542e-11
1.89304e-15,1.023119639559754e-11,1.89304e-15,1.065376928417134e-11,1.89304e-15,1.251659070907554e-11,1.89304e-15,1.541737066967881e-11,1.89304e-15,1.79024187178309e-11,1.89304e-15,1.991181643959878e-11,1.89304e-15,2.134815075751542e-11
3.78609e-15,1.228674997628635e-11,3.78609e-15,1.273207780693986e-11,3.78609e-15,1.455864091363726e-11,3.78609e-15,1.753385880780926e-11,3.78609e-15,2.014277397478899e-11,3.78609e-15,2.229675430815806e-11,3.78609e-15,2.39163495266208e-11
7.57217e-15,1.86225555243899e-11,7.57217e-15,1.906272330797122e-11,7.57217e-15,2.083419123240241e-11,7.57217e-15,2.387091224366864e-11,7.57217e-15,2.670774903278878e-11,7.57217e-15,2.922379986918635e-11,7.57217e-15,3.120418498081643e-11
1.51443e-14,2.642743778708967e-11,1.51443e-14,2.687217530044958e-11,1.51443e-14,2.865013132222697e-11,1.51443e-14,3.166619250099996e-11,1.51443e-14,3.444930068244696e-11,1.51443e-14,3.712687221448841e-11,1.51443e-14,3.939660997864559e-11
3.02887e-14,4.198685709064805e-11,3.02887e-14,4.241962877623979e-11,3.02887e-14,4.41750497578369e-11,3.02887e-14,4.710624604902671e-11,3.02887e-14,4.985363515009063e-11,3.02887e-14,5.233931368065085e-11,3.02887e-14,5.471481181235379e-11
6.057739999999999e-14,7.355151598976074e-11,6.057739999999999e-14,7.398825620432436e-11,6.057739999999999e-14,7.517339742409971e-11,6.057739999999999e-14,7.857523613827902e-11,6.057739999999999e-14,8.104991546688967e-11,6.057739999999999e-14,8.306569372659531e-11,6.057739999999999e-14,8.547688042614914e-11
