tp_H (tr=1.17378e-12) X,tp_H (tr=1.17378e-12) Y,tp_H (tr=4.72397e-12) X,tp_H (tr=4.72397e-12) Y,tp_H (tr=1.71859e-11) X,tp_H (tr=1.71859e-11) Y,tp_H (tr=4.09838e-11) X,tp_H (tr=4.09838e-11) Y,tp_H (tr=7.80596e-11) X,tp_H (tr=7.80596e-11) Y,tp_H (tr=1.30081e-10) X,tp_H (tr=1.30081e-10) Y,tp_H (tr=1.98535e-10) X,tp_H (tr=1.98535e-10) Y
3.65616e-16,1.61121898855305e-11,3.65616e-16,1.636394237184243e-11,3.65616e-16,1.719292382977602e-11,3.65616e-16,1.913026299044332e-11,3.65616e-16,2.197050832004598e-11,3.65616e-16,2.545461952038066e-11,3.65616e-16,2.910568615494252e-11
1.89304e-15,1.61121898855305e-11,1.89304e-15,1.636394237184243e-11,1.89304e-15,1.719292382977602e-11,1.89304e-15,1.913026299044332e-11,1.89304e-15,2.197050832004598e-11,1.89304e-15,2.545461952038066e-11,1.89304e-15,2.910568615494252e-11
3.78609e-15,1.851701338708701e-11,3.78609e-15,1.877252225198305e-11,3.78609e-15,1.957551023832087e-11,3.78609e-15,2.151428449104005e-11,3.78609e-15,2.440332604913935e-11,3.78609e-15,2.799791788999116e-11,3.78609e-15,3.182826913112957e-11
7.57217e-15,2.57736620269304e-11,7.57217e-15,2.604116232771702e-11,7.57217e-15,2.683237898436575e-11,7.57217e-15,2.873525855879743e-11,7.57217e-15,3.178685776656119e-11,7.57217e-15,3.556883651103734e-11,7.57217e-15,3.969523404726341e-11
1.51443e-14,3.42143185169561e-11,1.51443e-14,3.447571949403535e-11,1.51443e-14,3.526675449648025e-11,1.51443e-14,3.716420926474649e-11,1.51443e-14,4.023608897267542e-11,1.51443e-14,4.421410320202803e-11,1.51443e-14,4.865255368655055e-11
3.02887e-14,5.032479872217821e-11,3.02887e-14,5.057435473283969e-11,3.02887e-14,5.137482841989541e-11,3.02887e-14,5.323412152470013e-11,3.02887e-14,5.628088858854137e-11,3.02887e-14,6.025884285550444e-11,3.02887e-14,6.500366346794234e-11
6.057739999999999e-14,8.232969611984753e-11,6.057739999999999e-14,8.261251759053195e-11,6.057739999999999e-14,8.339782655459899e-11,6.057739999999999e-14,8.506546521986997e-11,6.057739999999999e-14,8.8149251441743e-11,6.057739999999999e-14,9.209737943159241e-11,6.057739999999999e-14,9.686455765955243e-11
