tp_H (tr=1.17378e-12) X,tp_H (tr=1.17378e-12) Y,tp_H (tr=4.72397e-12) X,tp_H (tr=4.72397e-12) Y,tp_H (tr=1.71859e-11) X,tp_H (tr=1.71859e-11) Y,tp_H (tr=4.09838e-11) X,tp_H (tr=4.09838e-11) Y,tp_H (tr=7.80596e-11) X,tp_H (tr=7.80596e-11) Y,tp_H (tr=1.30081e-10) X,tp_H (tr=1.30081e-10) Y,tp_H (tr=1.98535e-10) X,tp_H (tr=1.98535e-10) Y
3.65616e-16,1.470691196224031e-11,3.65616e-16,1.489079364005875e-11,3.65616e-16,1.65119376597388e-11,3.65616e-16,2.026269571582991e-11,3.65616e-16,2.483888876632723e-11,3.65616e-16,3.011933719183935e-11,3.65616e-16,3.595825898033671e-11
1.89304e-15,1.470691196224031e-11,1.89304e-15,1.489079364005875e-11,1.89304e-15,1.65119376597388e-11,1.89304e-15,2.026269571582991e-11,1.89304e-15,2.483888876632723e-11,1.89304e-15,3.011933719183935e-11,1.89304e-15,3.595825898033671e-11
3.78609e-15,1.710823515697934e-11,3.78609e-15,1.728256947880496e-11,3.78609e-15,1.891084339998139e-11,3.78609e-15,2.258328717559384e-11,3.78609e-15,2.7256965822868e-11,3.78609e-15,3.264926081446774e-11,3.78609e-15,3.862260008079485e-11
7.57217e-15,2.439797850053024e-11,7.57217e-15,2.458356908189809e-11,7.57217e-15,2.614970385743662e-11,7.57217e-15,2.977367998924799e-11,7.57217e-15,3.448352366594229e-11,7.57217e-15,4.001336619004444e-11,7.57217e-15,4.631346709427207e-11
1.51443e-14,3.283851949489122e-11,1.51443e-14,3.302955506168569e-11,1.51443e-14,3.45717874417584e-11,1.51443e-14,3.816072971869799e-11,1.51443e-14,4.292561102757818e-11,1.51443e-14,4.849948977173759e-11,1.51443e-14,5.496378383720443e-11
3.02887e-14,4.894036605902495e-11,3.02887e-14,4.914115228525989e-11,3.02887e-14,5.066610626421632e-11,3.02887e-14,5.419662823805392e-11,3.02887e-14,5.886917282499534e-11,3.02887e-14,6.452440594537992e-11,3.02887e-14,7.107982985605494e-11
6.057739999999999e-14,8.097502757050649e-11,6.057739999999999e-14,8.104369295259731e-11,6.057739999999999e-14,8.270054047950079e-11,6.057739999999999e-14,8.621722929519589e-11,6.057739999999999e-14,9.061169747881787e-11,6.057739999999999e-14,9.623978035969078e-11,6.057739999999999e-14,1.029723952089697e-10
