t_F (tr=1.17378e-12) X,t_F (tr=1.17378e-12) Y,t_F (tr=4.72397e-12) X,t_F (tr=4.72397e-12) Y,t_F (tr=1.71859e-11) X,t_F (tr=1.71859e-11) Y,t_F (tr=4.09838e-11) X,t_F (tr=4.09838e-11) Y,t_F (tr=7.80596e-11) X,t_F (tr=7.80596e-11) Y,t_F (tr=1.30081e-10) X,t_F (tr=1.30081e-10) Y,t_F (tr=1.98535e-10) X,t_F (tr=1.98535e-10) Y
3.65616e-16,7.839468377305864e-12,3.65616e-16,7.872686400674205e-12,3.65616e-16,7.780414830630613e-12,3.65616e-16,8.825807272204415e-12,3.65616e-16,1.092571451217264e-11,3.65616e-16,1.382064359849663e-11,3.65616e-16,1.685667422922621e-11
1.89304e-15,7.839468377305864e-12,1.89304e-15,7.872686400674205e-12,1.89304e-15,7.780414830630613e-12,1.89304e-15,8.825807272204415e-12,1.89304e-15,1.092571451217264e-11,1.89304e-15,1.382064359849663e-11,1.89304e-15,1.685667422922621e-11
3.78609e-15,9.989767857876521e-12,3.78609e-15,1.00159282569636e-11,3.78609e-15,9.9643679961327e-12,3.78609e-15,1.050259561588235e-11,3.78609e-15,1.275186771174013e-11,3.78609e-15,1.537414889403496e-11,3.78609e-15,1.946301909036506e-11
7.57217e-15,1.798961493798291e-11,7.57217e-15,1.795404766601488e-11,7.57217e-15,1.799974615763106e-11,7.57217e-15,1.795435957419493e-11,7.57217e-15,1.924735786594973e-11,7.57217e-15,2.245194739570457e-11,7.57217e-15,2.646065622238595e-11
1.51443e-14,2.872841230660438e-11,1.51443e-14,2.869718046623898e-11,1.51443e-14,2.87265152838558e-11,1.51443e-14,2.870189219386558e-11,1.51443e-14,2.880747030081124e-11,1.51443e-14,3.11422798850918e-11,1.51443e-14,3.548423351915649e-11
3.02887e-14,5.055989443827669e-11,3.02887e-14,5.053695056180924e-11,3.02887e-14,5.040895889840052e-11,3.02887e-14,5.043903240821604e-11,3.02887e-14,5.044582724423689e-11,3.02887e-14,5.05155635531333e-11,3.02887e-14,5.309755672104451e-11
6.057739999999999e-14,9.374854257677722e-11,6.057739999999999e-14,9.373907564414946e-11,6.057739999999999e-14,9.330514192963999e-11,6.057739999999999e-14,9.369874303053031e-11,6.057739999999999e-14,9.360691016095974e-11,6.057739999999999e-14,9.366213102738636e-11,6.057739999999999e-14,9.300901943668295e-11
