t_R (tf=1.17378e-12) X,t_R (tf=1.17378e-12) Y,t_R (tf=4.72397e-12) X,t_R (tf=4.72397e-12) Y,t_R (tf=1.71859e-11) X,t_R (tf=1.71859e-11) Y,t_R (tf=4.09838e-11) X,t_R (tf=4.09838e-11) Y,t_R (tf=7.80596e-11) X,t_R (tf=7.80596e-11) Y,t_R (tf=1.30081e-10) X,t_R (tf=1.30081e-10) Y,t_R (tf=1.98535e-10) X,t_R (tf=1.98535e-10) Y
3.65616e-16,4.443417054980564e-12,3.65616e-16,4.435797314350873e-12,3.65616e-16,4.543771704559207e-12,3.65616e-16,5.824483616171409e-12,3.65616e-16,8.350918379824331e-12,3.65616e-16,1.224511073347652e-11,3.65616e-16,1.615748391066097e-11
1.89304e-15,4.443417054980564e-12,1.89304e-15,4.435797314350873e-12,1.89304e-15,4.543771704559207e-12,1.89304e-15,5.824483616171409e-12,1.89304e-15,8.350918379824331e-12,1.89304e-15,1.224511073347652e-11,1.89304e-15,1.615748391066097e-11
3.78609e-15,6.42439017364504e-12,3.78609e-15,6.442762666224511e-12,3.78609e-15,6.473619688493992e-12,3.78609e-15,7.652471233340884e-12,3.78609e-15,1.003295977647033e-11,3.78609e-15,1.397632512875279e-11,3.78609e-15,1.854899552063024e-11
7.57217e-15,1.398298772998217e-11,7.57217e-15,1.397729135323162e-11,7.57217e-15,1.399398792941562e-11,7.57217e-15,1.423090024040034e-11,7.57217e-15,1.616788391805266e-11,7.57217e-15,1.952924427285704e-11,7.57217e-15,2.440159390926869e-11
1.51443e-14,2.412344122338662e-11,1.51443e-14,2.412342392738246e-11,1.51443e-14,2.402487204050492e-11,1.51443e-14,2.406137252316486e-11,1.51443e-14,2.488655141137159e-11,1.51443e-14,2.770457014230909e-11,1.51443e-14,3.217157708689685e-11
3.02887e-14,4.421520661621343e-11,3.02887e-14,4.443368054414575e-11,3.02887e-14,4.4297772022051e-11,3.02887e-14,4.430633474530503e-11,3.02887e-14,4.423957456381455e-11,3.02887e-14,4.543404973441047e-11,3.02887e-14,4.876541698731422e-11
6.057739999999999e-14,8.483994629795965e-11,6.057739999999999e-14,8.487897370530963e-11,6.057739999999999e-14,8.465801903916051e-11,6.057739999999999e-14,8.448534643728445e-11,6.057739999999999e-14,8.460856276501041e-11,6.057739999999999e-14,8.506544980157322e-11,6.057739999999999e-14,8.577726605238033e-11
