tp_H (tf=1.17378e-12) X,tp_H (tf=1.17378e-12) Y,tp_H (tf=4.72397e-12) X,tp_H (tf=4.72397e-12) Y,tp_H (tf=1.71859e-11) X,tp_H (tf=1.71859e-11) Y,tp_H (tf=4.09838e-11) X,tp_H (tf=4.09838e-11) Y,tp_H (tf=7.80596e-11) X,tp_H (tf=7.80596e-11) Y,tp_H (tf=1.30081e-10) X,tp_H (tf=1.30081e-10) Y,tp_H (tf=1.98535e-10) X,tp_H (tf=1.98535e-10) Y
3.65616e-16,1.014694393892285e-11,3.65616e-16,1.028391301972616e-11,3.65616e-16,1.079983737624691e-11,3.65616e-16,1.086283352230513e-11,3.65616e-16,1.002223153537599e-11,3.65616e-16,8.123345080197311e-12,3.65616e-16,5.08123210724059e-12
1.89304e-15,1.014694393892285e-11,1.89304e-15,1.028391301972616e-11,1.89304e-15,1.079983737624691e-11,1.89304e-15,1.086283352230513e-11,1.89304e-15,1.002223153537599e-11,1.89304e-15,8.123345080197311e-12,1.89304e-15,5.08123210724059e-12
3.78609e-15,1.270634303487922e-11,3.78609e-15,1.288538412336966e-11,3.78609e-15,1.340566497357642e-11,3.78609e-15,1.374314585555482e-11,3.78609e-15,1.339381411887587e-11,3.78609e-15,1.21148282953165e-11,3.78609e-15,9.831504738026668e-12
7.57217e-15,2.159969957431292e-11,7.57217e-15,2.18637849588254e-11,7.57217e-15,2.244131407608304e-11,7.57217e-15,2.303005079706802e-11,7.57217e-15,2.376212272224546e-11,7.57217e-15,2.410513367260153e-11,7.57217e-15,2.364358798231272e-11
1.51443e-14,3.322080253867713e-11,1.51443e-14,3.351493994208485e-11,1.51443e-14,3.416140445287107e-11,1.51443e-14,3.466948751904282e-11,1.51443e-14,3.586495876669034e-11,1.51443e-14,3.720192221785e-11,1.51443e-14,3.820854642913695e-11
3.02887e-14,5.634929988451349e-11,3.02887e-14,5.675060560780481e-11,3.02887e-14,5.738461075024302e-11,3.02887e-14,5.785014266276301e-11,3.02887e-14,5.880867851410531e-11,3.02887e-14,6.083531388741466e-11,3.02887e-14,6.326653992188791e-11
6.057739999999999e-14,1.026092880692553e-10,6.057739999999999e-14,1.030617802005246e-10,6.057739999999999e-14,1.036837866907257e-10,6.057739999999999e-14,1.040593086201794e-10,6.057739999999999e-14,1.049062668205497e-10,6.057739999999999e-14,1.064688463826771e-10,6.057739999999999e-14,1.091611989814607e-10
