t_F (tr=1.17378e-12) X,t_F (tr=1.17378e-12) Y,t_F (tr=4.72397e-12) X,t_F (tr=4.72397e-12) Y,t_F (tr=1.71859e-11) X,t_F (tr=1.71859e-11) Y,t_F (tr=4.09838e-11) X,t_F (tr=4.09838e-11) Y,t_F (tr=7.80596e-11) X,t_F (tr=7.80596e-11) Y,t_F (tr=1.30081e-10) X,t_F (tr=1.30081e-10) Y,t_F (tr=1.98535e-10) X,t_F (tr=1.98535e-10) Y
3.65616e-16,5.260385068446741e-12,3.65616e-16,5.253908118312587e-12,3.65616e-16,5.247342825438572e-12,3.65616e-16,6.330417545236538e-12,3.65616e-16,8.312079780530036e-12,3.65616e-16,1.093775046851663e-11,3.65616e-16,1.409509189356291e-11
1.89304e-15,5.260385068446741e-12,1.89304e-15,5.253908118312587e-12,1.89304e-15,5.247342825438572e-12,1.89304e-15,6.330417545236538e-12,1.89304e-15,8.312079780530036e-12,1.89304e-15,1.093775046851663e-11,1.89304e-15,1.409509189356291e-11
3.78609e-15,7.378376132007562e-12,3.78609e-15,7.378028840922679e-12,3.78609e-15,7.342864622327243e-12,3.78609e-15,8.08948412080571e-12,3.78609e-15,9.842187992010034e-12,3.78609e-15,1.275595228237516e-11,3.78609e-15,1.623673218562573e-11
7.57217e-15,1.532860584561232e-11,7.57217e-15,1.53329490270411e-11,7.57217e-15,1.53301241731635e-11,7.57217e-15,1.539281415054855e-11,7.57217e-15,1.656376137787433e-11,7.57217e-15,1.89474351574651e-11,7.57217e-15,2.266168560891059e-11
1.51443e-14,2.600265540718863e-11,1.51443e-14,2.603005636290876e-11,1.51443e-14,2.596501979423786e-11,1.51443e-14,2.605578223670567e-11,1.51443e-14,2.643194535712378e-11,1.51443e-14,2.798760732845544e-11,1.51443e-14,3.099540120360766e-11
3.02887e-14,4.760556587071708e-11,3.02887e-14,4.773672566416565e-11,3.02887e-14,4.772187566834128e-11,3.02887e-14,4.746204524190261e-11,3.02887e-14,4.772748092317401e-11,3.02887e-14,4.802130184916636e-11,3.02887e-14,4.965862176256818e-11
6.057739999999999e-14,9.084705414484507e-11,6.057739999999999e-14,9.044128797776087e-11,6.057739999999999e-14,9.046795370013115e-11,6.057739999999999e-14,9.074919131294362e-11,6.057739999999999e-14,9.027370462082767e-11,6.057739999999999e-14,9.046254743674857e-11,6.057739999999999e-14,9.022874898830809e-11
