t_F (tr=1.17378e-12) X,t_F (tr=1.17378e-12) Y,t_F (tr=4.72397e-12) X,t_F (tr=4.72397e-12) Y,t_F (tr=1.71859e-11) X,t_F (tr=1.71859e-11) Y,t_F (tr=4.09838e-11) X,t_F (tr=4.09838e-11) Y,t_F (tr=7.80596e-11) X,t_F (tr=7.80596e-11) Y,t_F (tr=1.30081e-10) X,t_F (tr=1.30081e-10) Y,t_F (tr=1.98535e-10) X,t_F (tr=1.98535e-10) Y
3.65616e-16,5.194459838477156e-12,3.65616e-16,5.235460048335927e-12,3.65616e-16,5.214187213480279e-12,3.65616e-16,6.733355346011631e-12,3.65616e-16,8.475851353798934e-12,3.65616e-16,1.098102986259908e-11,3.65616e-16,1.436437504166018e-11
1.89304e-15,5.194459838477156e-12,1.89304e-15,5.235460048335927e-12,1.89304e-15,5.214187213480279e-12,1.89304e-15,6.733355346011631e-12,1.89304e-15,8.475851353798934e-12,1.89304e-15,1.098102986259908e-11,1.89304e-15,1.436437504166018e-11
3.78609e-15,7.398944639667159e-12,3.78609e-15,7.371248789644128e-12,3.78609e-15,7.294902699081802e-12,3.78609e-15,8.471087847743765e-12,3.78609e-15,1.059406768797132e-11,3.78609e-15,1.349462882384324e-11,3.78609e-15,1.69682123859534e-11
7.57217e-15,1.533317350854584e-11,7.57217e-15,1.53313419044649e-11,7.57217e-15,1.533117598918916e-11,7.57217e-15,1.534884523275419e-11,7.57217e-15,1.718911952360189e-11,7.57217e-15,2.026805582498161e-11,7.57217e-15,2.436440540729749e-11
1.51443e-14,2.5967554432826e-11,1.51443e-14,2.598248232591902e-11,1.51443e-14,2.597510462858136e-11,1.51443e-14,2.608602593303018e-11,1.51443e-14,2.63983729946012e-11,1.51443e-14,2.913882068964655e-11,1.51443e-14,3.323486080013745e-11
3.02887e-14,4.76874434284007e-11,3.02887e-14,4.765505885413822e-11,3.02887e-14,4.773496095671076e-11,3.02887e-14,4.76122668972901e-11,3.02887e-14,4.768483513981957e-11,3.02887e-14,4.791596005005135e-11,3.02887e-14,5.083435716648087e-11
6.057739999999999e-14,9.078766385206822e-11,6.057739999999999e-14,9.078739246161134e-11,6.057739999999999e-14,9.059208230540862e-11,6.057739999999999e-14,9.045308119819317e-11,6.057739999999999e-14,9.037895538923726e-11,6.057739999999999e-14,9.070561670792484e-11,6.057739999999999e-14,9.074249127390733e-11
