tp_L (tf=1.17378e-12) X,tp_L (tf=1.17378e-12) Y,tp_L (tf=4.72397e-12) X,tp_L (tf=4.72397e-12) Y,tp_L (tf=1.71859e-11) X,tp_L (tf=1.71859e-11) Y,tp_L (tf=4.09838e-11) X,tp_L (tf=4.09838e-11) Y,tp_L (tf=7.80596e-11) X,tp_L (tf=7.80596e-11) Y,tp_L (tf=1.30081e-10) X,tp_L (tf=1.30081e-10) Y,tp_L (tf=1.98535e-10) X,tp_L (tf=1.98535e-10) Y
3.65616e-16,2.145367654699245e-11,3.65616e-16,2.139469393472206e-11,3.65616e-16,2.23189965476799e-11,3.65616e-16,2.505667360375685e-11,3.65616e-16,2.886681377940164e-11,3.65616e-16,3.290834929402858e-11,3.65616e-16,3.756627098516842e-11
1.89304e-15,2.145367654699245e-11,1.89304e-15,2.139469393472206e-11,1.89304e-15,2.23189965476799e-11,1.89304e-15,2.505667360375685e-11,1.89304e-15,2.886681377940164e-11,1.89304e-15,3.290834929402858e-11,1.89304e-15,3.756627098516842e-11
3.78609e-15,2.376764594056677e-11,3.78609e-15,2.368568786522549e-11,3.78609e-15,2.462393254899903e-11,3.78609e-15,2.730184597584932e-11,3.78609e-15,3.11129354941927e-11,3.78609e-15,3.524247436507678e-11,3.78609e-15,3.991805185142563e-11
7.57217e-15,3.109520038834242e-11,7.57217e-15,3.102358244530139e-11,7.57217e-15,3.192575451076002e-11,7.57217e-15,3.450666072483741e-11,7.57217e-15,3.845180463762301e-11,7.57217e-15,4.268919447750663e-11,7.57217e-15,4.756318291387098e-11
1.51443e-14,3.978296214526148e-11,1.51443e-14,3.972452921570711e-11,1.51443e-14,4.057519517853502e-11,1.51443e-14,4.321255826079127e-11,1.51443e-14,4.710541407995989e-11,1.51443e-14,5.142914411150495e-11,1.51443e-14,5.63564099996095e-11
3.02887e-14,5.624537876675455e-11,3.02887e-14,5.61602733553317e-11,3.02887e-14,5.710596715167435e-11,3.02887e-14,5.963026144442821e-11,3.02887e-14,6.362806122509022e-11,3.02887e-14,6.796162527914114e-11,3.02887e-14,7.297869630193676e-11
6.057739999999999e-14,8.876558141232989e-11,6.057739999999999e-14,8.875160836214771e-11,6.057739999999999e-14,8.975964598884549e-11,6.057739999999999e-14,9.221412096014843e-11,6.057739999999999e-14,9.611588852980926e-11,6.057739999999999e-14,1.003598509390508e-10,6.057739999999999e-14,1.052662054180996e-10
