tp_L (tr=1.17378e-12) X,tp_L (tr=1.17378e-12) Y,tp_L (tr=4.72397e-12) X,tp_L (tr=4.72397e-12) Y,tp_L (tr=1.71859e-11) X,tp_L (tr=1.71859e-11) Y,tp_L (tr=4.09838e-11) X,tp_L (tr=4.09838e-11) Y,tp_L (tr=7.80596e-11) X,tp_L (tr=7.80596e-11) Y,tp_L (tr=1.30081e-10) X,tp_L (tr=1.30081e-10) Y,tp_L (tr=1.98535e-10) X,tp_L (tr=1.98535e-10) Y
3.65616e-16,1.374646161169625e-11,3.65616e-16,1.411794277231064e-11,3.65616e-16,1.519873819318861e-11,3.65616e-16,1.778949669412182e-11,3.65616e-16,2.171832806894227e-11,3.65616e-16,2.657030291288976e-11,3.65616e-16,3.228229835030407e-11
1.89304e-15,1.374646161169625e-11,1.89304e-15,1.411794277231064e-11,1.89304e-15,1.519873819318861e-11,1.89304e-15,1.778949669412182e-11,1.89304e-15,2.171832806894227e-11,1.89304e-15,2.657030291288976e-11,1.89304e-15,3.228229835030407e-11
3.78609e-15,1.680922329649193e-11,3.78609e-15,1.718315890463397e-11,3.78609e-15,1.831554998012577e-11,3.78609e-15,2.089206587656669e-11,3.78609e-15,2.502533545286073e-11,3.78609e-15,3.033622236969933e-11,3.78609e-15,3.640519023793232e-11
7.57217e-15,2.766250945607801e-11,7.57217e-15,2.803500724589046e-11,7.57217e-15,2.920612886129265e-11,7.57217e-15,3.161811504594831e-11,7.57217e-15,3.604819682564811e-11,7.57217e-15,4.215448091408511e-11,7.57217e-15,4.954328800684848e-11
1.51443e-14,4.170904367550095e-11,1.51443e-14,4.208173596532346e-11,1.51443e-14,4.328670607168679e-11,1.51443e-14,4.556934109863186e-11,1.51443e-14,4.984827487588522e-11,1.51443e-14,5.632586355829807e-11,1.51443e-14,6.453876597143469e-11
3.02887e-14,6.954683406754986e-11,3.02887e-14,6.988636627197591e-11,3.02887e-14,7.114714707939983e-11,3.02887e-14,7.331357442562026e-11,3.02887e-14,7.71622991115448e-11,3.02887e-14,8.337659804953974e-11,3.02887e-14,9.220010692940064e-11
6.057739999999999e-14,1.250407665800373e-10,6.057739999999999e-14,1.251811832581036e-10,6.057739999999999e-14,1.266397241540357e-10,6.057739999999999e-14,1.287030493749912e-10,6.057739999999999e-14,1.322997493041093e-10,6.057739999999999e-14,1.379875194552027e-10,6.057739999999999e-14,1.458555085820508e-10
