t_R (tr=1.17378e-12) X,t_R (tr=1.17378e-12) Y,t_R (tr=4.72397e-12) X,t_R (tr=4.72397e-12) Y,t_R (tr=1.71859e-11) X,t_R (tr=1.71859e-11) Y,t_R (tr=4.09838e-11) X,t_R (tr=4.09838e-11) Y,t_R (tr=7.80596e-11) X,t_R (tr=7.80596e-11) Y,t_R (tr=1.30081e-10) X,t_R (tr=1.30081e-10) Y,t_R (tr=1.98535e-10) X,t_R (tr=1.98535e-10) Y
3.65616e-16,6.487014005570389e-12,3.65616e-16,6.50481945028998e-12,3.65616e-16,6.527625845781285e-12,3.65616e-16,6.616486523840272e-12,3.65616e-16,6.461567706712125e-12,3.65616e-16,6.669798787767952e-12,3.65616e-16,7.33022463736284e-12
1.89304e-15,6.487014005570389e-12,1.89304e-15,6.50481945028998e-12,1.89304e-15,6.527625845781285e-12,1.89304e-15,6.616486523840272e-12,1.89304e-15,6.461567706712125e-12,1.89304e-15,6.669798787767952e-12,1.89304e-15,7.33022463736284e-12
3.78609e-15,8.499087363970914e-12,3.78609e-15,8.483530223597804e-12,3.78609e-15,8.506297041981342e-12,3.78609e-15,8.595949500772315e-12,3.78609e-15,8.444128315600375e-12,3.78609e-15,8.54857132980422e-12,3.78609e-15,9.123228729890568e-12
7.57217e-15,1.595791437597547e-11,7.57217e-15,1.595665521172714e-11,7.57217e-15,1.598216518068222e-11,7.57217e-15,1.603141580965593e-11,7.57217e-15,1.578049892445987e-11,7.57217e-15,1.569754688448812e-11,7.57217e-15,1.596043007893807e-11
1.51443e-14,2.610215980294669e-11,1.51443e-14,2.608643076764757e-11,1.51443e-14,2.616080087148644e-11,1.51443e-14,2.61837238992526e-11,1.51443e-14,2.593144044926513e-11,1.51443e-14,2.581186463371881e-11,1.51443e-14,2.550528409550228e-11
3.02887e-14,4.647308157321906e-11,3.02887e-14,4.647662949262769e-11,3.02887e-14,4.664609289200383e-11,3.02887e-14,4.669313533320465e-11,3.02887e-14,4.652661704793813e-11,3.02887e-14,4.612333264845496e-11,3.02887e-14,4.598292660803447e-11
6.057739999999999e-14,8.798717261687481e-11,6.057739999999999e-14,8.790936717864222e-11,6.057739999999999e-14,8.727083762317812e-11,6.057739999999999e-14,8.770109941408382e-11,6.057739999999999e-14,8.742624531591821e-11,6.057739999999999e-14,8.707232250032304e-11,6.057739999999999e-14,8.655732964880952e-11
