tp_H (tr=1.17378e-12) X,tp_H (tr=1.17378e-12) Y,tp_H (tr=4.72397e-12) X,tp_H (tr=4.72397e-12) Y,tp_H (tr=1.71859e-11) X,tp_H (tr=1.71859e-11) Y,tp_H (tr=4.09838e-11) X,tp_H (tr=4.09838e-11) Y,tp_H (tr=7.80596e-11) X,tp_H (tr=7.80596e-11) Y,tp_H (tr=1.30081e-10) X,tp_H (tr=1.30081e-10) Y,tp_H (tr=1.98535e-10) X,tp_H (tr=1.98535e-10) Y
3.65616e-16,2.005283502170771e-11,3.65616e-16,2.028041166828702e-11,3.65616e-16,2.174558586898241e-11,3.65616e-16,2.551265319716353e-11,3.65616e-16,3.069707023750476e-11,3.65616e-16,3.655184292761189e-11,3.65616e-16,4.31710987297428e-11
1.89304e-15,2.005283502170771e-11,1.89304e-15,2.028041166828702e-11,1.89304e-15,2.174558586898241e-11,1.89304e-15,2.551265319716353e-11,1.89304e-15,3.069707023750476e-11,1.89304e-15,3.655184292761189e-11,1.89304e-15,4.31710987297428e-11
3.78609e-15,2.248194808301479e-11,3.78609e-15,2.271639998229478e-11,3.78609e-15,2.41957093748397e-11,3.78609e-15,2.789069566649806e-11,3.78609e-15,3.311296639305732e-11,3.78609e-15,3.903794599195423e-11,3.78609e-15,4.583706627052113e-11
7.57217e-15,3.007635238531483e-11,7.57217e-15,3.031507778753276e-11,7.57217e-15,3.177554256411862e-11,7.57217e-15,3.539607957306594e-11,7.57217e-15,4.06418969301595e-11,7.57217e-15,4.663568145891502e-11,7.57217e-15,5.35660417690544e-11
1.51443e-14,3.885810737518205e-11,1.51443e-14,3.907048051396144e-11,1.51443e-14,4.054560551431147e-11,1.51443e-14,4.413898954809663e-11,1.51443e-14,4.938938490590215e-11,1.51443e-14,5.543611154625462e-11,1.51443e-14,6.248380498517424e-11
3.02887e-14,5.520146481094338e-11,3.02887e-14,5.546797645887728e-11,3.02887e-14,5.690250606840111e-11,3.02887e-14,6.044521590494724e-11,3.02887e-14,6.573439471109802e-11,3.02887e-14,7.17854889823158e-11,3.02887e-14,7.887356308304647e-11
6.057739999999999e-14,8.733103212684816e-11,6.057739999999999e-14,8.763436279488232e-11,6.057739999999999e-14,8.901660376885783e-11,6.057739999999999e-14,9.250929687495003e-11,6.057739999999999e-14,9.763019705511123e-11,6.057739999999999e-14,1.0375243044618e-10,6.057739999999999e-14,1.106351145054721e-10
