t_F (tf=1.17378e-12) X,t_F (tf=1.17378e-12) Y,t_F (tf=4.72397e-12) X,t_F (tf=4.72397e-12) Y,t_F (tf=1.71859e-11) X,t_F (tf=1.71859e-11) Y,t_F (tf=4.09838e-11) X,t_F (tf=4.09838e-11) Y,t_F (tf=7.80596e-11) X,t_F (tf=7.80596e-11) Y,t_F (tf=1.30081e-10) X,t_F (tf=1.30081e-10) Y,t_F (tf=1.98535e-10) X,t_F (tf=1.98535e-10) Y
3.65616e-16,3.395295554999767e-12,3.65616e-16,3.39733545760751e-12,3.65616e-16,3.395215694084867e-12,3.65616e-16,3.700464008281377e-12,3.65616e-16,4.413753267207852e-12,3.65616e-16,5.397301929112543e-12,3.65616e-16,6.468202614710187e-12
1.89304e-15,3.395295554999767e-12,1.89304e-15,3.39733545760751e-12,1.89304e-15,3.395215694084867e-12,1.89304e-15,3.700464008281377e-12,1.89304e-15,4.413753267207852e-12,1.89304e-15,5.397301929112543e-12,1.89304e-15,6.468202614710187e-12
3.78609e-15,4.611810177829817e-12,3.78609e-15,4.646856946553398e-12,3.78609e-15,4.652167368795887e-12,3.78609e-15,4.870698823849279e-12,3.78609e-15,5.576941071581373e-12,3.78609e-15,6.496377852463697e-12,3.78609e-15,7.672672985952789e-12
7.57217e-15,9.246138703330194e-12,7.57217e-15,9.314214481417418e-12,7.57217e-15,9.291698107470936e-12,7.57217e-15,9.378479423960183e-12,7.57217e-15,9.949689463234659e-12,7.57217e-15,1.072545763110368e-11,7.57217e-15,1.184926469435516e-11
1.51443e-14,1.585991508771642e-11,1.51443e-14,1.58011659922321e-11,1.51443e-14,1.582966910294487e-11,1.51443e-14,1.595821763881413e-11,1.51443e-14,1.608938054268406e-11,1.51443e-14,1.659228118785996e-11,1.51443e-14,1.749468362678857e-11
3.02887e-14,2.988750504784799e-11,3.02887e-14,2.990717218750887e-11,3.02887e-14,2.990805904745396e-11,3.02887e-14,2.975121165810426e-11,3.02887e-14,2.979465959497663e-11,3.02887e-14,2.964373212750293e-11,3.02887e-14,3.002207613856376e-11
6.057739999999999e-14,5.806990391861301e-11,6.057739999999999e-14,5.817968162346367e-11,6.057739999999999e-14,5.82083079648905e-11,6.057739999999999e-14,5.785522523422464e-11,6.057739999999999e-14,5.816236292796201e-11,6.057739999999999e-14,5.757368972583547e-11,6.057739999999999e-14,5.699842982685698e-11
