tp_L (tf=1.17378e-12) X,tp_L (tf=1.17378e-12) Y,tp_L (tf=4.72397e-12) X,tp_L (tf=4.72397e-12) Y,tp_L (tf=1.71859e-11) X,tp_L (tf=1.71859e-11) Y,tp_L (tf=4.09838e-11) X,tp_L (tf=4.09838e-11) Y,tp_L (tf=7.80596e-11) X,tp_L (tf=7.80596e-11) Y,tp_L (tf=1.30081e-10) X,tp_L (tf=1.30081e-10) Y,tp_L (tf=1.98535e-10) X,tp_L (tf=1.98535e-10) Y
3.65616e-16,1.634082893403772e-11,3.65616e-16,1.666412544660504e-11,3.65616e-16,1.848958416719344e-11,3.65616e-16,2.219319667010058e-11,3.65616e-16,2.633036262110024e-11,3.65616e-16,3.035527955757123e-11,3.65616e-16,3.440077884172335e-11
1.89304e-15,1.634082893403772e-11,1.89304e-15,1.666412544660504e-11,1.89304e-15,1.848958416719344e-11,1.89304e-15,2.219319667010058e-11,1.89304e-15,2.633036262110024e-11,1.89304e-15,3.035527955757123e-11,1.89304e-15,3.440077884172335e-11
3.78609e-15,1.845721646746934e-11,3.78609e-15,1.880683699838225e-11,3.78609e-15,2.058649148299391e-11,3.78609e-15,2.426862171132255e-11,3.78609e-15,2.851404662787538e-11,3.78609e-15,3.266669375733806e-11,3.78609e-15,3.696959739773364e-11
7.57217e-15,2.50774281169858e-11,7.57217e-15,2.541992332974582e-11,7.57217e-15,2.717830681082296e-11,7.57217e-15,3.080282826021907e-11,7.57217e-15,3.523897443291109e-11,7.57217e-15,3.964960530842976e-11,7.57217e-15,4.414426226860959e-11
1.51443e-14,3.305098957074048e-11,1.51443e-14,3.337571274574318e-11,1.51443e-14,3.515321243032349e-11,1.51443e-14,3.870586578403968e-11,1.51443e-14,4.315679000823174e-11,1.51443e-14,4.762733264523392e-11,1.51443e-14,5.229725531041089e-11
3.02887e-14,4.865844808105558e-11,3.02887e-14,4.897498171398104e-11,3.02887e-14,5.076560970520225e-11,3.02887e-14,5.426082736381835e-11,3.02887e-14,5.864360452722363e-11,3.02887e-14,6.300362050070182e-11,3.02887e-14,6.762626584953011e-11
6.057739999999999e-14,7.970868118572188e-11,6.057739999999999e-14,8.0222393583399e-11,6.057739999999999e-14,8.201854239766304e-11,6.057739999999999e-14,8.543261470457405e-11,6.057739999999999e-14,8.969015423542527e-11,6.057739999999999e-14,9.389928419657878e-11,6.057739999999999e-14,9.841202062510429e-11
