tp_H (tr=1.17378e-12) X,tp_H (tr=1.17378e-12) Y,tp_H (tr=4.72397e-12) X,tp_H (tr=4.72397e-12) Y,tp_H (tr=1.71859e-11) X,tp_H (tr=1.71859e-11) Y,tp_H (tr=4.09838e-11) X,tp_H (tr=4.09838e-11) Y,tp_H (tr=7.80596e-11) X,tp_H (tr=7.80596e-11) Y,tp_H (tr=1.30081e-10) X,tp_H (tr=1.30081e-10) Y,tp_H (tr=1.98535e-10) X,tp_H (tr=1.98535e-10) Y
3.65616e-16,2.088887215157331e-11,3.65616e-16,2.126332738407697e-11,3.65616e-16,2.238829273901202e-11,3.65616e-16,2.52431844732462e-11,3.65616e-16,2.979482663056805e-11,3.65616e-16,3.595698199055517e-11,3.65616e-16,4.314673064034751e-11
1.89304e-15,2.088887215157331e-11,1.89304e-15,2.126332738407697e-11,1.89304e-15,2.238829273901202e-11,1.89304e-15,2.52431844732462e-11,1.89304e-15,2.979482663056805e-11,1.89304e-15,3.595698199055517e-11,1.89304e-15,4.314673064034751e-11
3.78609e-15,2.300551959390704e-11,3.78609e-15,2.331599755064148e-11,3.78609e-15,2.447397795153853e-11,3.78609e-15,2.730672063794843e-11,3.78609e-15,3.19036719959921e-11,3.78609e-15,3.81679925853382e-11,3.78609e-15,4.546209197467687e-11
7.57217e-15,2.953474116195901e-11,7.57217e-15,2.985504787223609e-11,7.57217e-15,3.101270013779777e-11,7.57217e-15,3.373527619832591e-11,7.57217e-15,3.845680651593206e-11,7.57217e-15,4.482999767977224e-11,7.57217e-15,5.243121965953428e-11
1.51443e-14,3.709171465825529e-11,1.51443e-14,3.743585833679745e-11,1.51443e-14,3.857107510194402e-11,1.51443e-14,4.127231095558734e-11,1.51443e-14,4.605911156459583e-11,1.51443e-14,5.253654140239595e-11,1.51443e-14,6.039215983613302e-11
3.02887e-14,5.113166162093991e-11,3.02887e-14,5.147064220294601e-11,3.02887e-14,5.261048521559598e-11,3.02887e-14,5.528858922223906e-11,3.02887e-14,6.001174569869589e-11,3.02887e-14,6.659966169479465e-11,3.02887e-14,7.474941384714569e-11
6.057739999999999e-14,7.846993385169779e-11,6.057739999999999e-14,7.880489922442582e-11,6.057739999999999e-14,7.995041993211802e-11,6.057739999999999e-14,8.261517514224613e-11,6.057739999999999e-14,8.727297195385931e-11,6.057739999999999e-14,9.38020169152237e-11,6.057739999999999e-14,1.020532333733559e-10
