tp_L (tr=1.17378e-12) X,tp_L (tr=1.17378e-12) Y,tp_L (tr=4.72397e-12) X,tp_L (tr=4.72397e-12) Y,tp_L (tr=1.71859e-11) X,tp_L (tr=1.71859e-11) Y,tp_L (tr=4.09838e-11) X,tp_L (tr=4.09838e-11) Y,tp_L (tr=7.80596e-11) X,tp_L (tr=7.80596e-11) Y,tp_L (tr=1.30081e-10) X,tp_L (tr=1.30081e-10) Y,tp_L (tr=1.98535e-10) X,tp_L (tr=1.98535e-10) Y
3.65616e-16,1.212505502466175e-11,3.65616e-16,1.242137880342038e-11,3.65616e-16,1.42904316983194e-11,3.65616e-16,1.890361117614453e-11,3.65616e-16,2.483617459900538e-11,3.65616e-16,3.216451859895199e-11,3.65616e-16,4.064392810986531e-11
1.89304e-15,1.212505502466175e-11,1.89304e-15,1.242137880342038e-11,1.89304e-15,1.42904316983194e-11,1.89304e-15,1.890361117614453e-11,1.89304e-15,2.483617459900538e-11,1.89304e-15,3.216451859895199e-11,1.89304e-15,4.064392810986531e-11
3.78609e-15,1.520799712918449e-11,3.78609e-15,1.554138706693673e-11,3.78609e-15,1.734077487484435e-11,3.78609e-15,2.19772059317312e-11,3.78609e-15,2.836839480927278e-11,3.78609e-15,3.616108195458758e-11,3.78609e-15,4.528524077244427e-11
7.57217e-15,2.606713545807649e-11,7.57217e-15,2.64061284375635e-11,7.57217e-15,2.816020081348681e-11,7.57217e-15,3.240651914749319e-11,7.57217e-15,3.978722050203759e-11,7.57217e-15,4.894955065233652e-11,7.57217e-15,5.954331232599772e-11
1.51443e-14,4.012880943902494e-11,1.51443e-14,4.046626244351315e-11,1.51443e-14,4.219201430860387e-11,1.51443e-14,4.622213206046041e-11,1.51443e-14,5.324202593236637e-11,1.51443e-14,6.372410722484161e-11,1.51443e-14,7.579625475987052e-11
3.02887e-14,6.795053205162821e-11,3.02887e-14,6.828426868918418e-11,3.02887e-14,6.996967244610154e-11,3.02887e-14,7.384059929135905e-11,3.02887e-14,8.033531872265027e-11,3.02887e-14,9.038372659993884e-11,3.02887e-14,1.043615049961885e-10
6.057739999999999e-14,1.234050835617699e-10,6.057739999999999e-14,1.237676612869172e-10,6.057739999999999e-14,1.254104124878305e-10,6.057739999999999e-14,1.291657903247227e-10,6.057739999999999e-14,1.351786125332355e-10,6.057739999999999e-14,1.445046917376988e-10,6.057739999999999e-14,1.573150521912527e-10
