t_R (tf=1.17378e-12) X,t_R (tf=1.17378e-12) Y,t_R (tf=4.72397e-12) X,t_R (tf=4.72397e-12) Y,t_R (tf=1.71859e-11) X,t_R (tf=1.71859e-11) Y,t_R (tf=4.09838e-11) X,t_R (tf=4.09838e-11) Y,t_R (tf=7.80596e-11) X,t_R (tf=7.80596e-11) Y,t_R (tf=1.30081e-10) X,t_R (tf=1.30081e-10) Y,t_R (tf=1.98535e-10) X,t_R (tf=1.98535e-10) Y
3.65616e-16,1.618446155142672e-12,3.65616e-16,1.677834439746343e-12,3.65616e-16,2.89582458341734e-12,3.65616e-16,4.717970529382992e-12,3.65616e-16,7.124346539233909e-12,3.65616e-16,1.010073309330801e-11,3.65616e-16,1.378325306642691e-11
1.89304e-15,1.618446155142672e-12,1.89304e-15,1.677834439746343e-12,1.89304e-15,2.89582458341734e-12,1.89304e-15,4.717970529382992e-12,1.89304e-15,7.124346539233909e-12,1.89304e-15,1.010073309330801e-11,1.89304e-15,1.378325306642691e-11
3.78609e-15,1.924866106224605e-12,3.78609e-15,1.950348073243739e-12,3.78609e-15,3.13963156503343e-12,3.78609e-15,5.032855031480356e-12,3.78609e-15,7.668713054007977e-12,3.78609e-15,1.058067904506125e-11,3.78609e-15,1.43384563184312e-11
7.57217e-15,3.040509146938167e-12,7.57217e-15,3.03091840711453e-12,7.57217e-15,3.970093681233443e-12,7.57217e-15,6.16628830208979e-12,7.57217e-15,9.065918914667354e-12,7.57217e-15,1.21306061083622e-11,7.57217e-15,1.618734829364314e-11
1.51443e-14,4.55216250880825e-12,1.51443e-14,4.527078406534988e-12,1.51443e-14,4.990154047411329e-12,1.51443e-14,7.36290375459385e-12,1.51443e-14,1.058131573645084e-11,1.51443e-14,1.418078777381301e-11,1.51443e-14,1.87646643783581e-11
3.02887e-14,7.470164465694664e-12,3.02887e-14,7.635492520194908e-12,3.02887e-14,7.521673265943343e-12,3.02887e-14,9.737150389090386e-12,3.02887e-14,1.31665911511709e-11,3.02887e-14,1.740105716481253e-11,3.02887e-14,2.216296067317427e-11
6.057739999999999e-14,1.381037039394039e-11,6.057739999999999e-14,1.346539241494831e-11,6.057739999999999e-14,1.361816609933275e-11,6.057739999999999e-14,1.414653855483843e-11,6.057739999999999e-14,1.811789317917464e-11,6.057739999999999e-14,2.255024011945928e-11,6.057739999999999e-14,2.901449207297544e-11
