tp_H (tr=1.17378e-12) X,tp_H (tr=1.17378e-12) Y,tp_H (tr=4.72397e-12) X,tp_H (tr=4.72397e-12) Y,tp_H (tr=1.71859e-11) X,tp_H (tr=1.71859e-11) Y,tp_H (tr=4.09838e-11) X,tp_H (tr=4.09838e-11) Y,tp_H (tr=7.80596e-11) X,tp_H (tr=7.80596e-11) Y,tp_H (tr=1.30081e-10) X,tp_H (tr=1.30081e-10) Y,tp_H (tr=1.98535e-10) X,tp_H (tr=1.98535e-10) Y
3.65616e-16,1.357930374840678e-11,3.65616e-16,1.393402773354005e-11,3.65616e-16,1.605060316147264e-11,3.65616e-16,2.083409280854649e-11,3.65616e-16,2.707605039499313e-11,3.65616e-16,3.48640902092726e-11,3.65616e-16,4.403430868533531e-11
1.89304e-15,1.357930374840678e-11,1.89304e-15,1.393402773354005e-11,1.89304e-15,1.605060316147264e-11,1.89304e-15,2.083409280854649e-11,1.89304e-15,2.707605039499313e-11,1.89304e-15,3.48640902092726e-11,1.89304e-15,4.403430868533531e-11
3.78609e-15,1.565532967058423e-11,3.78609e-15,1.596394515052545e-11,3.78609e-15,1.812307739785068e-11,3.78609e-15,2.278042325350783e-11,3.78609e-15,2.916603647039146e-11,3.78609e-15,3.706156213010221e-11,3.78609e-15,4.638118313823352e-11
7.57217e-15,2.192182589993059e-11,7.57217e-15,2.223528688538251e-11,7.57217e-15,2.434138873423072e-11,7.57217e-15,2.894634966281609e-11,7.57217e-15,3.538144447677764e-11,7.57217e-15,4.339019704798368e-11,7.57217e-15,5.294710064233235e-11
1.51443e-14,2.919815779677565e-11,1.51443e-14,2.950180992223963e-11,1.51443e-14,3.158504174154178e-11,1.51443e-14,3.616265081313834e-11,1.51443e-14,4.26463706074732e-11,1.51443e-14,5.071467272153428e-11,1.51443e-14,6.051170271426885e-11
3.02887e-14,4.294198367590373e-11,3.02887e-14,4.324704549883878e-11,3.02887e-14,4.530316444003995e-11,3.02887e-14,4.983731357946406e-11,3.02887e-14,5.622273666126453e-11,3.02887e-14,6.442971066564222e-11,3.02887e-14,7.434510450414537e-11
6.057739999999999e-14,7.009210894053319e-11,6.057739999999999e-14,7.042452229152213e-11,6.057739999999999e-14,7.245870199448907e-11,6.057739999999999e-14,7.694138793983261e-11,6.057739999999999e-14,8.32097980701622e-11,6.057739999999999e-14,9.127145099847433e-11,6.057739999999999e-14,1.012438754783731e-10
