tp_H (tr=1.17378e-12) X,tp_H (tr=1.17378e-12) Y,tp_H (tr=4.72397e-12) X,tp_H (tr=4.72397e-12) Y,tp_H (tr=1.71859e-11) X,tp_H (tr=1.71859e-11) Y,tp_H (tr=4.09838e-11) X,tp_H (tr=4.09838e-11) Y,tp_H (tr=7.80596e-11) X,tp_H (tr=7.80596e-11) Y,tp_H (tr=1.30081e-10) X,tp_H (tr=1.30081e-10) Y,tp_H (tr=1.98535e-10) X,tp_H (tr=1.98535e-10) Y
3.65616e-16,1.491601793478361e-11,3.65616e-16,1.524446340966605e-11,3.65616e-16,1.645283996866749e-11,3.65616e-16,1.934687395805489e-11,3.65616e-16,2.389185149191867e-11,3.65616e-16,2.959716373092644e-11,3.65616e-16,3.620170300979323e-11
1.89304e-15,1.491601793478361e-11,1.89304e-15,1.524446340966605e-11,1.89304e-15,1.645283996866749e-11,1.89304e-15,1.934687395805489e-11,1.89304e-15,2.389185149191867e-11,1.89304e-15,2.959716373092644e-11,1.89304e-15,3.620170300979323e-11
3.78609e-15,1.695547751602989e-11,3.78609e-15,1.729143981355406e-11,3.78609e-15,1.851732645633302e-11,3.78609e-15,2.142392382719579e-11,3.78609e-15,2.600742559110585e-11,3.78609e-15,3.187561845231428e-11,3.78609e-15,3.85918165092442e-11
7.57217e-15,2.324702441802161e-11,7.57217e-15,2.357196860377248e-11,7.57217e-15,2.473595064633202e-11,7.57217e-15,2.762783927382098e-11,7.57217e-15,3.234057355449263e-11,7.57217e-15,3.843222733553314e-11,7.57217e-15,4.548149632898908e-11
1.51443e-14,3.05157727423952e-11,1.51443e-14,3.084287827326638e-11,1.51443e-14,3.198827805425881e-11,1.51443e-14,3.488071502979912e-11,1.51443e-14,3.967612527602742e-11,1.51443e-14,4.594225298816845e-11,1.51443e-14,5.32768374552209e-11
3.02887e-14,4.426398515483402e-11,3.02887e-14,4.456423873774975e-11,3.02887e-14,4.572171470232524e-11,3.02887e-14,4.860097670684547e-11,3.02887e-14,5.330509029389024e-11,3.02887e-14,5.976397418680105e-11,3.02887e-14,6.749562115818241e-11
6.057739999999999e-14,7.145268404744197e-11,6.057739999999999e-14,7.171328736631533e-11,6.057739999999999e-14,7.288303979848515e-11,6.057739999999999e-14,7.575146258994621e-11,6.057739999999999e-14,8.04579936767548e-11,6.057739999999999e-14,8.674474115068516e-11,6.057739999999999e-14,9.468236806999158e-11
