tp_H (tr=1.17378e-12) X,tp_H (tr=1.17378e-12) Y,tp_H (tr=4.72397e-12) X,tp_H (tr=4.72397e-12) Y,tp_H (tr=1.71859e-11) X,tp_H (tr=1.71859e-11) Y,tp_H (tr=4.09838e-11) X,tp_H (tr=4.09838e-11) Y,tp_H (tr=7.80596e-11) X,tp_H (tr=7.80596e-11) Y,tp_H (tr=1.30081e-10) X,tp_H (tr=1.30081e-10) Y,tp_H (tr=1.98535e-10) X,tp_H (tr=1.98535e-10) Y
3.65616e-16,1.564932945104087e-11,3.65616e-16,1.598191697135473e-11,3.65616e-16,1.756768356623068e-11,3.65616e-16,2.026287959810334e-11,3.65616e-16,2.315101957587137e-11,3.65616e-16,2.566474500557482e-11,3.65616e-16,2.809131656386759e-11
1.89304e-15,1.564932945104087e-11,1.89304e-15,1.598191697135473e-11,1.89304e-15,1.756768356623068e-11,1.89304e-15,2.026287959810334e-11,1.89304e-15,2.315101957587137e-11,1.89304e-15,2.566474500557482e-11,1.89304e-15,2.809131656386759e-11
3.78609e-15,1.853334777379553e-11,3.78609e-15,1.886016763741286e-11,3.78609e-15,2.042788506379154e-11,3.78609e-15,2.314063849434781e-11,3.78609e-15,2.608260788259046e-11,3.78609e-15,2.873202005493864e-11,3.78609e-15,3.117672738821652e-11
7.57217e-15,2.865677775421912e-11,7.57217e-15,2.894527963265938e-11,7.57217e-15,3.058240551596229e-11,7.57217e-15,3.332064337094859e-11,7.57217e-15,3.610245045517572e-11,7.57217e-15,3.880789878167551e-11,7.57217e-15,4.11926099560347e-11
1.51443e-14,4.210674167665644e-11,1.51443e-14,4.242599667044982e-11,1.51443e-14,4.414254111824559e-11,1.51443e-14,4.685626384864532e-11,1.51443e-14,4.948010011387999e-11,1.51443e-14,5.211719908741527e-11,1.51443e-14,5.44198862870283e-11
3.02887e-14,6.93371767326314e-11,3.02887e-14,6.969852244229631e-11,3.02887e-14,7.136444706089706e-11,3.02887e-14,7.402227283557541e-11,3.02887e-14,7.662251914913749e-11,3.02887e-14,7.887582703738558e-11,3.02887e-14,8.134398313978845e-11
6.057739999999999e-14,1.242309083776218e-10,6.057739999999999e-14,1.244216555343394e-10,6.057739999999999e-14,1.259212644386018e-10,6.057739999999999e-14,1.286368231019203e-10,6.057739999999999e-14,1.313329213477888e-10,6.057739999999999e-14,1.333327180349022e-10,6.057739999999999e-14,1.352331688336997e-10
