t_F (tf=1.17378e-12) X,t_F (tf=1.17378e-12) Y,t_F (tf=4.72397e-12) X,t_F (tf=4.72397e-12) Y,t_F (tf=1.71859e-11) X,t_F (tf=1.71859e-11) Y,t_F (tf=4.09838e-11) X,t_F (tf=4.09838e-11) Y,t_F (tf=7.80596e-11) X,t_F (tf=7.80596e-11) Y,t_F (tf=1.30081e-10) X,t_F (tf=1.30081e-10) Y,t_F (tf=1.98535e-10) X,t_F (tf=1.98535e-10) Y
3.65616e-16,3.085091780560121e-12,3.65616e-16,3.090675802598919e-12,3.65616e-16,3.173817313079719e-12,3.65616e-16,3.312097473506179e-12,3.65616e-16,3.707392886344938e-12,3.65616e-16,4.416182821855743e-12,3.65616e-16,5.251788600504774e-12
1.89304e-15,3.085091780560121e-12,1.89304e-15,3.090675802598919e-12,1.89304e-15,3.173817313079719e-12,1.89304e-15,3.312097473506179e-12,1.89304e-15,3.707392886344938e-12,1.89304e-15,4.416182821855743e-12,1.89304e-15,5.251788600504774e-12
3.78609e-15,4.35529860259615e-12,3.78609e-15,4.303810007115708e-12,3.78609e-15,4.289568887860361e-12,3.78609e-15,4.311984491420419e-12,3.78609e-15,4.808242782706847e-12,3.78609e-15,5.287359134542758e-12,3.78609e-15,6.061399648931219e-12
7.57217e-15,8.483659283855278e-12,7.57217e-15,8.488738150125135e-12,7.57217e-15,8.505242495905723e-12,7.57217e-15,8.571802719694847e-12,7.57217e-15,8.719363450308463e-12,7.57217e-15,9.236526677603335e-12,7.57217e-15,9.917232284005492e-12
1.51443e-14,1.418751047333198e-11,1.51443e-14,1.419833507277363e-11,1.51443e-14,1.429765437262635e-11,1.51443e-14,1.435224743830762e-11,1.51443e-14,1.449078431264073e-11,1.51443e-14,1.478698825885651e-11,1.51443e-14,1.527833700565501e-11
3.02887e-14,2.646088319300952e-11,3.02887e-14,2.658688960308566e-11,3.02887e-14,2.664148933980983e-11,3.02887e-14,2.663574955831834e-11,3.02887e-14,2.644815556838082e-11,3.02887e-14,2.654121214303472e-11,3.02887e-14,2.695646516596216e-11
6.057739999999999e-14,5.149062293319782e-11,6.057739999999999e-14,5.163189442689497e-11,6.057739999999999e-14,5.180424763457848e-11,6.057739999999999e-14,5.184644840394435e-11,6.057739999999999e-14,5.153542562793824e-11,6.057739999999999e-14,5.117740567089739e-11,6.057739999999999e-14,5.115072018858361e-11
