t_F (tf=1.17378e-12) X,t_F (tf=1.17378e-12) Y,t_F (tf=4.72397e-12) X,t_F (tf=4.72397e-12) Y,t_F (tf=1.71859e-11) X,t_F (tf=1.71859e-11) Y,t_F (tf=4.09838e-11) X,t_F (tf=4.09838e-11) Y,t_F (tf=7.80596e-11) X,t_F (tf=7.80596e-11) Y,t_F (tf=1.30081e-10) X,t_F (tf=1.30081e-10) Y,t_F (tf=1.98535e-10) X,t_F (tf=1.98535e-10) Y
3.65616e-16,3.639242272926603e-12,3.65616e-16,3.622433944918126e-12,3.65616e-16,3.637944145378546e-12,3.65616e-16,3.851086444566215e-12,3.65616e-16,4.30308602416175e-12,3.65616e-16,4.856767589490029e-12,3.65616e-16,5.723522361077273e-12
1.89304e-15,3.639242272926603e-12,1.89304e-15,3.622433944918126e-12,1.89304e-15,3.637944145378546e-12,1.89304e-15,3.851086444566215e-12,1.89304e-15,4.30308602416175e-12,1.89304e-15,4.856767589490029e-12,1.89304e-15,5.723522361077273e-12
3.78609e-15,4.928376415240476e-12,3.78609e-15,5.002424365152354e-12,3.78609e-15,5.04035719135886e-12,3.78609e-15,5.108574201085965e-12,3.78609e-15,5.474818310380562e-12,3.78609e-15,6.064525056899762e-12,3.78609e-15,7.013038385907433e-12
7.57217e-15,9.700320832239501e-12,7.57217e-15,9.725533678173849e-12,7.57217e-15,9.705216396900272e-12,7.57217e-15,9.701499129612994e-12,7.57217e-15,9.983140321791796e-12,7.57217e-15,1.064634166422783e-11,7.57217e-15,1.147533598095064e-11
1.51443e-14,1.609429922166794e-11,1.51443e-14,1.603736339443749e-11,1.51443e-14,1.595974041289516e-11,1.51443e-14,1.61192436760329e-11,1.51443e-14,1.621187573963768e-11,1.51443e-14,1.666962481990499e-11,1.51443e-14,1.720297039983274e-11
3.02887e-14,2.9637099056901e-11,3.02887e-14,2.955942955034854e-11,3.02887e-14,2.935714184840835e-11,3.02887e-14,2.96298273493476e-11,3.02887e-14,2.953730857122467e-11,3.02887e-14,2.944780439991953e-11,3.02887e-14,3.003361525591875e-11
6.057739999999999e-14,5.76379380338274e-11,6.057739999999999e-14,5.713870487086262e-11,6.057739999999999e-14,5.736217898789333e-11,6.057739999999999e-14,5.763210664965674e-11,6.057739999999999e-14,5.702569067029608e-11,6.057739999999999e-14,5.694420327059326e-11,6.057739999999999e-14,5.692028700022754e-11
