tp_L (tf=1.17378e-12) X,tp_L (tf=1.17378e-12) Y,tp_L (tf=4.72397e-12) X,tp_L (tf=4.72397e-12) Y,tp_L (tf=1.71859e-11) X,tp_L (tf=1.71859e-11) Y,tp_L (tf=4.09838e-11) X,tp_L (tf=4.09838e-11) Y,tp_L (tf=7.80596e-11) X,tp_L (tf=7.80596e-11) Y,tp_L (tf=1.30081e-10) X,tp_L (tf=1.30081e-10) Y,tp_L (tf=1.98535e-10) X,tp_L (tf=1.98535e-10) Y
3.65616e-16,1.6691052749556e-11,3.65616e-16,1.675058192263541e-11,3.65616e-16,1.725432114316105e-11,3.65616e-16,1.837316198033927e-11,3.65616e-16,2.015681875138034e-11,3.65616e-16,2.225402953983401e-11,3.65616e-16,2.403802268548582e-11
1.89304e-15,1.6691052749556e-11,1.89304e-15,1.675058192263541e-11,1.89304e-15,1.725432114316105e-11,1.89304e-15,1.837316198033927e-11,1.89304e-15,2.015681875138034e-11,1.89304e-15,2.225402953983401e-11,1.89304e-15,2.403802268548582e-11
3.78609e-15,1.89983849148407e-11,3.78609e-15,1.905366290491068e-11,3.78609e-15,1.952278266135594e-11,3.78609e-15,2.062912438178867e-11,3.78609e-15,2.250361985575942e-11,3.78609e-15,2.465781465547357e-11,3.78609e-15,2.65700896559355e-11
7.57217e-15,2.603114592598878e-11,7.57217e-15,2.61290352474293e-11,7.57217e-15,2.651994606728808e-11,7.57217e-15,2.762550998103429e-11,7.57217e-15,2.96343966308522e-11,7.57217e-15,3.202833607027004e-11,7.57217e-15,3.438636618962568e-11
1.51443e-14,3.441170640200841e-11,1.51443e-14,3.450221143585315e-11,1.51443e-14,3.488996275507589e-11,1.51443e-14,3.601684701449576e-11,1.51443e-14,3.804975046728447e-11,1.51443e-14,4.065629324318654e-11,1.51443e-14,4.327135632185068e-11
3.02887e-14,5.064300430234366e-11,3.02887e-14,5.075203656542496e-11,3.02887e-14,5.112472985145439e-11,3.02887e-14,5.225143147378569e-11,3.02887e-14,5.43320201195835e-11,3.02887e-14,5.680449851939865e-11,3.02887e-14,5.979491329314748e-11
6.057739999999999e-14,8.311626822075203e-11,6.057739999999999e-14,8.30607110992709e-11,6.057739999999999e-14,8.384596910745259e-11,6.057739999999999e-14,8.469525186564638e-11,6.057739999999999e-14,8.682537836757095e-11,6.057739999999999e-14,8.92747269520506e-11,6.057739999999999e-14,9.195071331618107e-11
