tp_L (tr=1.17378e-12) X,tp_L (tr=1.17378e-12) Y,tp_L (tr=4.72397e-12) X,tp_L (tr=4.72397e-12) Y,tp_L (tr=1.71859e-11) X,tp_L (tr=1.71859e-11) Y,tp_L (tr=4.09838e-11) X,tp_L (tr=4.09838e-11) Y,tp_L (tr=7.80596e-11) X,tp_L (tr=7.80596e-11) Y,tp_L (tr=1.30081e-10) X,tp_L (tr=1.30081e-10) Y,tp_L (tr=1.98535e-10) X,tp_L (tr=1.98535e-10) Y
3.65616e-16,8.169997475199695e-12,3.65616e-16,8.313357077080354e-12,3.65616e-16,9.881164447548906e-12,3.65616e-16,1.278493236011384e-11,3.65616e-16,1.628354670581264e-11,3.65616e-16,1.972500391559968e-11,3.65616e-16,2.362199552197442e-11
1.89304e-15,8.169997475199695e-12,1.89304e-15,8.313357077080354e-12,1.89304e-15,9.881164447548906e-12,1.89304e-15,1.278493236011384e-11,1.89304e-15,1.628354670581264e-11,1.89304e-15,1.972500391559968e-11,1.89304e-15,2.362199552197442e-11
3.78609e-15,1.112451743977907e-11,3.78609e-15,1.129737563317914e-11,3.78609e-15,1.277725644111778e-11,3.78609e-15,1.61884141563238e-11,3.78609e-15,2.015784476368308e-11,3.78609e-15,2.452279551107527e-11,3.78609e-15,2.903280958009603e-11
7.57217e-15,2.141521230484215e-11,7.57217e-15,2.161422525650906e-11,7.57217e-15,2.303638240450068e-11,7.57217e-15,2.644664577263243e-11,7.57217e-15,3.20484689067864e-11,7.57217e-15,3.812016883964505e-11,7.57217e-15,4.454769140515859e-11
1.51443e-14,3.479468791869091e-11,1.51443e-14,3.499429586517919e-11,1.51443e-14,3.64226116701075e-11,1.51443e-14,3.961435616765701e-11,1.51443e-14,4.527387715173189e-11,1.51443e-14,5.318943984714347e-11,1.51443e-14,6.144438871678799e-11
3.02887e-14,6.133852773516069e-11,3.02887e-14,6.161337647431002e-11,3.02887e-14,6.299976169225087e-11,3.02887e-14,6.606161490576743e-11,3.02887e-14,7.123765999079671e-11,3.02887e-14,7.921605660192277e-11,3.02887e-14,9.019364039310212e-11
6.057739999999999e-14,1.147150838561616e-10,6.057739999999999e-14,1.148324861627174e-10,6.057739999999999e-14,1.162942361329617e-10,6.057739999999999e-14,1.192118878447888e-10,6.057739999999999e-14,1.239212556281129e-10,6.057739999999999e-14,1.311882358148162e-10,6.057739999999999e-14,1.413739709674483e-10
