tp_H (tf=1.17378e-12) X,tp_H (tf=1.17378e-12) Y,tp_H (tf=4.72397e-12) X,tp_H (tf=4.72397e-12) Y,tp_H (tf=1.71859e-11) X,tp_H (tf=1.71859e-11) Y,tp_H (tf=4.09838e-11) X,tp_H (tf=4.09838e-11) Y,tp_H (tf=7.80596e-11) X,tp_H (tf=7.80596e-11) Y,tp_H (tf=1.30081e-10) X,tp_H (tf=1.30081e-10) Y,tp_H (tf=1.98535e-10) X,tp_H (tf=1.98535e-10) Y
3.65616e-16,7.922953528428465e-12,3.65616e-16,8.208304870354445e-12,3.65616e-16,9.180629281325091e-12,3.65616e-16,1.031722260541508e-11,3.65616e-16,1.122932105601769e-11,3.65616e-16,1.208209440445245e-11,3.65616e-16,1.264526400876368e-11
1.89304e-15,7.922953528428465e-12,1.89304e-15,8.208304870354445e-12,1.89304e-15,9.180629281325091e-12,1.89304e-15,1.031722260541508e-11,1.89304e-15,1.122932105601769e-11,1.89304e-15,1.208209440445245e-11,1.89304e-15,1.264526400876368e-11
3.78609e-15,1.090819895909883e-11,3.78609e-15,1.12911144794122e-11,3.78609e-15,1.225171958758847e-11,3.78609e-15,1.388118036347127e-11,3.78609e-15,1.551716065437817e-11,3.78609e-15,1.719647661858609e-11,3.78609e-15,1.857007807140588e-11
7.57217e-15,2.133721863526311e-11,7.57217e-15,2.182604992964343e-11,7.57217e-15,2.284601404914504e-11,7.57217e-15,2.495633461000894e-11,7.57217e-15,2.794501216811896e-11,7.57217e-15,3.137059318348194e-11,7.57217e-15,3.490533695405852e-11
1.51443e-14,3.508353732439611e-11,1.51443e-14,3.560558003353866e-11,1.51443e-14,3.668351239082374e-11,1.51443e-14,3.873734540234755e-11,1.51443e-14,4.216662598166345e-11,1.51443e-14,4.675791151453208e-11,1.51443e-14,5.1820563474654e-11
3.02887e-14,6.245139850848495e-11,3.02887e-14,6.302107316575345e-11,3.02887e-14,6.420742420260134e-11,3.02887e-14,6.620927407509182e-11,3.02887e-14,6.943243866603266e-11,3.02887e-14,7.44785870784974e-11,3.02887e-14,8.128402436446638e-11
6.057739999999999e-14,1.174170472542849e-10,6.057739999999999e-14,1.179564518075087e-10,6.057739999999999e-14,1.191148319592921e-10,6.057739999999999e-14,1.211901448557043e-10,6.057739999999999e-14,1.241286136663882e-10,6.057739999999999e-14,1.287484482943014e-10,6.057739999999999e-14,1.354493847117718e-10
