t_R (tr=1.17378e-12) X,t_R (tr=1.17378e-12) Y,t_R (tr=4.72397e-12) X,t_R (tr=4.72397e-12) Y,t_R (tr=1.71859e-11) X,t_R (tr=1.71859e-11) Y,t_R (tr=4.09838e-11) X,t_R (tr=4.09838e-11) Y,t_R (tr=7.80596e-11) X,t_R (tr=7.80596e-11) Y,t_R (tr=1.30081e-10) X,t_R (tr=1.30081e-10) Y,t_R (tr=1.98535e-10) X,t_R (tr=1.98535e-10) Y
3.65616e-16,3.961640713659282e-12,3.65616e-16,3.917145886035214e-12,3.65616e-16,3.93610794684024e-12,3.65616e-16,4.188775857420375e-12,3.65616e-16,4.740704832324558e-12,3.65616e-16,5.329948855922585e-12,3.65616e-16,6.175818590953676e-12
1.89304e-15,3.961640713659282e-12,1.89304e-15,3.917145886035214e-12,1.89304e-15,3.93610794684024e-12,1.89304e-15,4.188775857420375e-12,1.89304e-15,4.740704832324558e-12,1.89304e-15,5.329948855922585e-12,1.89304e-15,6.175818590953676e-12
3.78609e-15,6.329134752502605e-12,3.78609e-15,6.315723206494147e-12,3.78609e-15,6.33969064202337e-12,3.78609e-15,6.456808301169438e-12,3.78609e-15,6.954878114561255e-12,3.78609e-15,7.474186566897454e-12,3.78609e-15,8.213809110336289e-12
7.57217e-15,1.556821654479164e-11,7.57217e-15,1.551290331145988e-11,7.57217e-15,1.556920902797219e-11,7.57217e-15,1.554830100479664e-11,7.57217e-15,1.546342218047374e-11,7.57217e-15,1.573061185798699e-11,7.57217e-15,1.609308486968755e-11
1.51443e-14,2.81223009826005e-11,1.51443e-14,2.807226026641059e-11,1.51443e-14,2.798875144515483e-11,1.51443e-14,2.79881748312877e-11,1.51443e-14,2.775369404949261e-11,1.51443e-14,2.793103544747941e-11,1.51443e-14,2.813953811299884e-11
3.02887e-14,5.285569955468575e-11,3.02887e-14,5.28029515262271e-11,3.02887e-14,5.329443791407582e-11,3.02887e-14,5.298556169193035e-11,3.02887e-14,5.29912798305288e-11,3.02887e-14,5.270055535715344e-11,3.02887e-14,5.261387163187676e-11
6.057739999999999e-14,1.026814213340455e-10,6.057739999999999e-14,1.029982524907231e-10,6.057739999999999e-14,1.030954372142748e-10,6.057739999999999e-14,1.034837924048915e-10,6.057739999999999e-14,1.039142535332779e-10,6.057739999999999e-14,1.025852448610317e-10,6.057739999999999e-14,1.01699231888264e-10
