t_F (tf=1.17378e-12) X,t_F (tf=1.17378e-12) Y,t_F (tf=4.72397e-12) X,t_F (tf=4.72397e-12) Y,t_F (tf=1.71859e-11) X,t_F (tf=1.71859e-11) Y,t_F (tf=4.09838e-11) X,t_F (tf=4.09838e-11) Y,t_F (tf=7.80596e-11) X,t_F (tf=7.80596e-11) Y,t_F (tf=1.30081e-10) X,t_F (tf=1.30081e-10) Y,t_F (tf=1.98535e-10) X,t_F (tf=1.98535e-10) Y
3.65616e-16,2.886223125381064e-12,3.65616e-16,2.887680413872563e-12,3.65616e-16,2.853318275276465e-12,3.65616e-16,3.18041545547405e-12,3.65616e-16,3.844114335987472e-12,3.65616e-16,4.689072200508573e-12,3.65616e-16,5.540437327421068e-12
1.89304e-15,2.886223125381064e-12,1.89304e-15,2.887680413872563e-12,1.89304e-15,2.853318275276465e-12,1.89304e-15,3.18041545547405e-12,1.89304e-15,3.844114335987472e-12,1.89304e-15,4.689072200508573e-12,1.89304e-15,5.540437327421068e-12
3.78609e-15,3.965764194402176e-12,3.78609e-15,3.98681905490314e-12,3.78609e-15,3.918797301133158e-12,3.78609e-15,4.152795635107178e-12,3.78609e-15,4.877274286584068e-12,3.78609e-15,5.672856638090626e-12,3.78609e-15,6.639483767772173e-12
7.57217e-15,8.141783335261717e-12,7.57217e-15,8.251587366200782e-12,7.57217e-15,8.201807133033801e-12,7.57217e-15,8.334671105131942e-12,7.57217e-15,8.682951753370737e-12,7.57217e-15,9.266804462413712e-12,7.57217e-15,1.023516441762517e-11
1.51443e-14,1.421734563088987e-11,1.51443e-14,1.415895587532281e-11,1.51443e-14,1.430418857391466e-11,1.51443e-14,1.423882381957334e-11,1.51443e-14,1.429271797889799e-11,1.51443e-14,1.475233770959836e-11,1.51443e-14,1.543983061052337e-11
3.02887e-14,2.689662766357424e-11,3.02887e-14,2.689546355034648e-11,3.02887e-14,2.662537452066219e-11,3.02887e-14,2.680813294608686e-11,3.02887e-14,2.67474114386966e-11,3.02887e-14,2.661864956242563e-11,3.02887e-14,2.686095506817898e-11
6.057739999999999e-14,5.241674508244508e-11,6.057739999999999e-14,5.256834932660493e-11,6.057739999999999e-14,5.208439327289395e-11,6.057739999999999e-14,5.257073622811963e-11,6.057739999999999e-14,5.236051443034298e-11,6.057739999999999e-14,5.161122306926777e-11,6.057739999999999e-14,5.148174254570521e-11
