tp_L (tf=1.17378e-12) X,tp_L (tf=1.17378e-12) Y,tp_L (tf=4.72397e-12) X,tp_L (tf=4.72397e-12) Y,tp_L (tf=1.71859e-11) X,tp_L (tf=1.71859e-11) Y,tp_L (tf=4.09838e-11) X,tp_L (tf=4.09838e-11) Y,tp_L (tf=7.80596e-11) X,tp_L (tf=7.80596e-11) Y,tp_L (tf=1.30081e-10) X,tp_L (tf=1.30081e-10) Y,tp_L (tf=1.98535e-10) X,tp_L (tf=1.98535e-10) Y
3.65616e-16,1.574197969756531e-11,3.65616e-16,1.586242759437541e-11,3.65616e-16,1.695917344579634e-11,3.65616e-16,1.939076931000832e-11,3.65616e-16,2.159208370973743e-11,3.65616e-16,2.314323077640672e-11,3.65616e-16,2.392300664592574e-11
1.89304e-15,1.574197969756531e-11,1.89304e-15,1.586242759437541e-11,1.89304e-15,1.695917344579634e-11,1.89304e-15,1.939076931000832e-11,1.89304e-15,2.159208370973743e-11,1.89304e-15,2.314323077640672e-11,1.89304e-15,2.392300664592574e-11
3.78609e-15,1.782793780841273e-11,3.78609e-15,1.795225426980315e-11,3.78609e-15,1.907226644448532e-11,3.78609e-15,2.143920510291528e-11,3.78609e-15,2.373366689544795e-11,3.78609e-15,2.543597700249655e-11,3.78609e-15,2.643182889272069e-11
7.57217e-15,2.455513149622764e-11,7.57217e-15,2.469156038814309e-11,7.57217e-15,2.575581078886175e-11,7.57217e-15,2.806166701652062e-11,7.57217e-15,3.04736885855806e-11,7.57217e-15,3.233027786306454e-11,7.57217e-15,3.361272433664074e-11
1.51443e-14,3.284179543641335e-11,1.51443e-14,3.295714317741573e-11,1.51443e-14,3.4045932205121e-11,1.51443e-14,3.628453959912859e-11,1.51443e-14,3.862411198721573e-11,1.51443e-14,4.049585969547406e-11,1.51443e-14,4.191555846190549e-11
3.02887e-14,4.920730084802313e-11,3.02887e-14,4.930646004264453e-11,3.02887e-14,5.044284199109189e-11,3.02887e-14,5.260668630171128e-11,3.02887e-14,5.481318711792706e-11,3.02887e-14,5.650473351093393e-11,3.02887e-14,5.782011000631634e-11
6.057739999999999e-14,8.187877186327916e-11,6.057739999999999e-14,8.221913174277215e-11,6.057739999999999e-14,8.322129976200778e-11,6.057739999999999e-14,8.523785217355038e-11,6.057739999999999e-14,8.747052851825316e-11,6.057739999999999e-14,8.887939811156281e-11,6.057739999999999e-14,8.997148779970502e-11
