tp_H (tf=1.17378e-12) X,tp_H (tf=1.17378e-12) Y,tp_H (tf=4.72397e-12) X,tp_H (tf=4.72397e-12) Y,tp_H (tf=1.71859e-11) X,tp_H (tf=1.71859e-11) Y,tp_H (tf=4.09838e-11) X,tp_H (tf=4.09838e-11) Y,tp_H (tf=7.80596e-11) X,tp_H (tf=7.80596e-11) Y,tp_H (tf=1.30081e-10) X,tp_H (tf=1.30081e-10) Y,tp_H (tf=1.98535e-10) X,tp_H (tf=1.98535e-10) Y
3.65616e-16,1.905269525811133e-12,3.65616e-16,2.209522525674475e-12,3.65616e-16,2.415854267461175e-12,3.65616e-16,2.272375157843603e-12,3.65616e-16,1.476921675330884e-12,3.65616e-16,-1.252151846705154e-13,3.65616e-16,-2.521559990711205e-12
1.89304e-15,1.905269525811133e-12,1.89304e-15,2.209522525674475e-12,1.89304e-15,2.415854267461175e-12,1.89304e-15,2.272375157843603e-12,1.89304e-15,1.476921675330884e-12,1.89304e-15,-1.252151846705154e-13,1.89304e-15,-2.521559990711205e-12
3.78609e-15,2.299823029014538e-12,3.78609e-15,2.534816851317515e-12,3.78609e-15,2.981146494595381e-12,3.78609e-15,3.046284774579427e-12,3.78609e-15,2.455948715498897e-12,3.78609e-15,1.03580479856338e-12,3.78609e-15,-1.130075019080573e-12
7.57217e-15,3.629765691040337e-12,7.57217e-15,3.849848267682478e-12,7.57217e-15,4.816289349905735e-12,7.57217e-15,5.372814382423006e-12,7.57217e-15,5.425238476396119e-12,7.57217e-15,4.658562944718373e-12,7.57217e-15,3.053193769391584e-12
1.51443e-14,5.383161578554517e-12,1.51443e-14,5.599372170548756e-12,1.51443e-14,6.788779704859143e-12,1.51443e-14,7.875797622419135e-12,1.51443e-14,8.435891301574605e-12,1.51443e-14,8.567745918157128e-12,1.51443e-14,7.701432174999709e-12
3.02887e-14,8.829339905476227e-12,3.02887e-14,9.053580712994438e-12,3.02887e-14,1.017251220816194e-11,3.02887e-14,1.220186674193313e-11,3.02887e-14,1.381933513102034e-11,3.02887e-14,1.464659551619831e-11,3.02887e-14,1.493727102302471e-11
6.057739999999999e-14,1.564822032684881e-11,6.057739999999999e-14,1.585934592292001e-11,6.057739999999999e-14,1.689960666872399e-11,6.057739999999999e-14,1.949002929986464e-11,6.057739999999999e-14,2.242065722411675e-11,6.057739999999999e-14,2.504742455314136e-11,6.057739999999999e-14,2.65792943829034e-11
