tp_L (tr=1.17378e-12) X,tp_L (tr=1.17378e-12) Y,tp_L (tr=4.72397e-12) X,tp_L (tr=4.72397e-12) Y,tp_L (tr=1.71859e-11) X,tp_L (tr=1.71859e-11) Y,tp_L (tr=4.09838e-11) X,tp_L (tr=4.09838e-11) Y,tp_L (tr=7.80596e-11) X,tp_L (tr=7.80596e-11) Y,tp_L (tr=1.30081e-10) X,tp_L (tr=1.30081e-10) Y,tp_L (tr=1.98535e-10) X,tp_L (tr=1.98535e-10) Y
3.65616e-16,2.255266313813309e-12,3.65616e-16,2.636125156323311e-12,3.65616e-16,3.512939905682889e-12,3.65616e-16,4.294784013732059e-12,3.65616e-16,4.959999012811536e-12,3.65616e-16,5.372183289413258e-12,3.65616e-16,5.471799535468396e-12
1.89304e-15,2.255266313813309e-12,1.89304e-15,2.636125156323311e-12,1.89304e-15,3.512939905682889e-12,1.89304e-15,4.294784013732059e-12,1.89304e-15,4.959999012811536e-12,1.89304e-15,5.372183289413258e-12,1.89304e-15,5.471799535468396e-12
3.78609e-15,2.681619512363352e-12,3.78609e-15,3.049663670358255e-12,3.78609e-15,4.133285019173666e-12,3.78609e-15,5.165868746692542e-12,3.78609e-15,6.037731310866308e-12,3.78609e-15,6.661933409511327e-12,3.78609e-15,7.005372323035498e-12
7.57217e-15,4.173342545220082e-12,7.57217e-15,4.587015416302815e-12,7.57217e-15,6.149783250316809e-12,7.57217e-15,7.830984874432184e-12,7.57217e-15,9.300636669541548e-12,7.57217e-15,1.058178245957095e-11,7.57217e-15,1.177131503951131e-11
1.51443e-14,6.163603060298022e-12,1.51443e-14,6.578964295647993e-12,1.51443e-14,8.412251370971987e-12,1.51443e-14,1.077210346688145e-11,1.51443e-14,1.299675429156668e-11,1.51443e-14,1.496504235193438e-11,1.51443e-14,1.68840117292493e-11
3.02887e-14,1.005500755119806e-11,3.02887e-14,1.049928274642593e-11,3.02887e-14,1.224193804393913e-11,3.02887e-14,1.567768562829587e-11,3.02887e-14,1.900545341486817e-11,3.02887e-14,2.219910243286126e-11,3.02887e-14,2.497303968678698e-11
6.057739999999999e-14,1.791053621022958e-11,6.057739999999999e-14,1.841524225272619e-11,6.057739999999999e-14,1.994459592964648e-11,6.057739999999999e-14,2.36327457758872e-11,6.057739999999999e-14,2.881358309707606e-11,6.057739999999999e-14,3.38702921452413e-11,6.057739999999999e-14,3.856977651969906e-11
