t_F (tr=1.17378e-12) X,t_F (tr=1.17378e-12) Y,t_F (tr=4.72397e-12) X,t_F (tr=4.72397e-12) Y,t_F (tr=1.71859e-11) X,t_F (tr=1.71859e-11) Y,t_F (tr=4.09838e-11) X,t_F (tr=4.09838e-11) Y,t_F (tr=7.80596e-11) X,t_F (tr=7.80596e-11) Y,t_F (tr=1.30081e-10) X,t_F (tr=1.30081e-10) Y,t_F (tr=1.98535e-10) X,t_F (tr=1.98535e-10) Y
3.65616e-16,8.675335867431859e-12,3.65616e-16,8.725347790030716e-12,3.65616e-16,8.670619104053162e-12,3.65616e-16,9.445857217675489e-12,3.65616e-16,1.153397591732836e-11,3.65616e-16,1.45971228405923e-11,3.65616e-16,1.854151600682405e-11
1.89304e-15,8.675335867431859e-12,1.89304e-15,8.725347790030716e-12,1.89304e-15,8.670619104053162e-12,1.89304e-15,9.445857217675489e-12,1.89304e-15,1.153397591732836e-11,1.89304e-15,1.45971228405923e-11,1.89304e-15,1.854151600682405e-11
3.78609e-15,1.107574872646859e-11,3.78609e-15,1.112855666324916e-11,3.78609e-15,1.10524364105133e-11,3.78609e-15,1.159972417802499e-11,3.78609e-15,1.34797894527084e-11,3.78609e-15,1.664085574467585e-11,3.78609e-15,2.057008619645214e-11
7.57217e-15,1.99893377067826e-11,7.57217e-15,2.003881579758057e-11,7.57217e-15,2.004115885900651e-11,7.57217e-15,2.006945003208943e-11,7.57217e-15,2.119762361484449e-11,7.57217e-15,2.393071120706328e-11,7.57217e-15,2.784315631825962e-11
1.51443e-14,3.189193777481157e-11,1.51443e-14,3.195566223169195e-11,1.51443e-14,3.193082394423335e-11,1.51443e-14,3.196467068055328e-11,1.51443e-14,3.221678257248573e-11,1.51443e-14,3.410314036782901e-11,1.51443e-14,3.762167578440696e-11
3.02887e-14,5.594689759701976e-11,3.02887e-14,5.579599697105786e-11,3.02887e-14,5.59818735830801e-11,3.02887e-14,5.57986734191706e-11,3.02887e-14,5.595578088613252e-11,3.02887e-14,5.626916701305347e-11,3.02887e-14,5.838360323959088e-11
6.057739999999999e-14,1.040973026677194e-10,6.057739999999999e-14,1.033711405065177e-10,6.057739999999999e-14,1.038435357813848e-10,6.057739999999999e-14,1.035595525806347e-10,6.057739999999999e-14,1.040228301966118e-10,6.057739999999999e-14,1.035368914427798e-10,6.057739999999999e-14,1.041178458849428e-10
