t_R (tr=1.17378e-12) X,t_R (tr=1.17378e-12) Y,t_R (tr=4.72397e-12) X,t_R (tr=4.72397e-12) Y,t_R (tr=1.71859e-11) X,t_R (tr=1.71859e-11) Y,t_R (tr=4.09838e-11) X,t_R (tr=4.09838e-11) Y,t_R (tr=7.80596e-11) X,t_R (tr=7.80596e-11) Y,t_R (tr=1.30081e-10) X,t_R (tr=1.30081e-10) Y,t_R (tr=1.98535e-10) X,t_R (tr=1.98535e-10) Y
3.65616e-16,6.140119447838739e-12,3.65616e-16,6.102456855244007e-12,3.65616e-16,6.08295188542568e-12,3.65616e-16,6.194001811219261e-12,3.65616e-16,6.553769615711906e-12,3.65616e-16,7.106933387553125e-12,3.65616e-16,7.885733738150566e-12
1.89304e-15,6.140119447838739e-12,1.89304e-15,6.102456855244007e-12,1.89304e-15,6.08295188542568e-12,1.89304e-15,6.194001811219261e-12,1.89304e-15,6.553769615711906e-12,1.89304e-15,7.106933387553125e-12,1.89304e-15,7.885733738150566e-12
3.78609e-15,8.50040032100836e-12,3.78609e-15,8.500134396371213e-12,3.78609e-15,8.468350893525747e-12,3.78609e-15,8.489654860815452e-12,3.78609e-15,8.837155497139514e-12,3.78609e-15,9.317084078944667e-12,3.78609e-15,9.995712280754274e-12
7.57217e-15,1.742309480305788e-11,7.57217e-15,1.745961657435849e-11,7.57217e-15,1.754589788201448e-11,7.57217e-15,1.756907491089662e-11,7.57217e-15,1.755700744939217e-11,7.57217e-15,1.769331441168304e-11,7.57217e-15,1.822313128271019e-11
1.51443e-14,2.987595892157637e-11,1.51443e-14,3.005576709527393e-11,1.51443e-14,3.003320887770041e-11,1.51443e-14,2.989475099747527e-11,1.51443e-14,3.002835029721498e-11,1.51443e-14,2.981078900493936e-11,1.51443e-14,2.998132544077269e-11
3.02887e-14,5.511945765072038e-11,3.02887e-14,5.519670916684987e-11,3.02887e-14,5.492191110660681e-11,3.02887e-14,5.458294225756666e-11,3.02887e-14,5.493911977902186e-11,3.02887e-14,5.467962937785962e-11,3.02887e-14,5.447235595452377e-11
6.057739999999999e-14,1.054431301792754e-10,6.057739999999999e-14,1.048895532732532e-10,6.057739999999999e-14,1.041183168796845e-10,6.057739999999999e-14,1.047174521986838e-10,6.057739999999999e-14,1.052620878482915e-10,6.057739999999999e-14,1.053467629550098e-10,6.057739999999999e-14,1.047171384073653e-10
