tp_L (tf=1.17378e-12) X,tp_L (tf=1.17378e-12) Y,tp_L (tf=4.72397e-12) X,tp_L (tf=4.72397e-12) Y,tp_L (tf=1.71859e-11) X,tp_L (tf=1.71859e-11) Y,tp_L (tf=4.09838e-11) X,tp_L (tf=4.09838e-11) Y,tp_L (tf=7.80596e-11) X,tp_L (tf=7.80596e-11) Y,tp_L (tf=1.30081e-10) X,tp_L (tf=1.30081e-10) Y,tp_L (tf=1.98535e-10) X,tp_L (tf=1.98535e-10) Y
3.65616e-16,2.545435003993162e-11,3.65616e-16,2.573141852875319e-11,3.65616e-16,2.701494372323421e-11,3.65616e-16,2.926979339593204e-11,3.65616e-16,3.278895937023821e-11,3.65616e-16,3.72887125133666e-11,3.65616e-16,4.268246773613502e-11
1.89304e-15,2.545435003993162e-11,1.89304e-15,2.573141852875319e-11,1.89304e-15,2.701494372323421e-11,1.89304e-15,2.926979339593204e-11,1.89304e-15,3.278895937023821e-11,1.89304e-15,3.72887125133666e-11,1.89304e-15,4.268246773613502e-11
3.78609e-15,2.774843482403365e-11,3.78609e-15,2.807688706704437e-11,3.78609e-15,2.932200922804829e-11,3.78609e-15,3.155992311271528e-11,3.78609e-15,3.512725941052613e-11,3.78609e-15,3.970762460097358e-11,3.78609e-15,4.520313256508325e-11
7.57217e-15,3.505108058572499e-11,7.57217e-15,3.537815513721571e-11,7.57217e-15,3.662351976028077e-11,7.57217e-15,3.880280417112563e-11,7.57217e-15,4.24926230887528e-11,7.57217e-15,4.729589325064002e-11,7.57217e-15,5.300740556190082e-11
1.51443e-14,4.351759281462978e-11,1.51443e-14,4.386124457916603e-11,1.51443e-14,4.513510423751372e-11,1.51443e-14,4.730786824947876e-11,1.51443e-14,5.101006407304444e-11,1.51443e-14,5.601678879925423e-11,1.51443e-14,6.192966313173945e-11
3.02887e-14,5.936400661132968e-11,3.02887e-14,5.972458456090392e-11,3.02887e-14,6.097760971146021e-11,3.02887e-14,6.315824610209363e-11,3.02887e-14,6.69169408172917e-11,3.02887e-14,7.193713945066247e-11,3.02887e-14,7.808520619031841e-11
6.057739999999999e-14,9.040440644651234e-11,6.057739999999999e-14,9.081452886794598e-11,6.057739999999999e-14,9.201448621872573e-11,6.057739999999999e-14,9.423451533159018e-11,6.057739999999999e-14,9.799973954456216e-11,6.057739999999999e-14,1.030318785626214e-10,6.057739999999999e-14,1.090776392165363e-10
