t_R (tf=1.17378e-12) X,t_R (tf=1.17378e-12) Y,t_R (tf=4.72397e-12) X,t_R (tf=4.72397e-12) Y,t_R (tf=1.71859e-11) X,t_R (tf=1.71859e-11) Y,t_R (tf=4.09838e-11) X,t_R (tf=4.09838e-11) Y,t_R (tf=7.80596e-11) X,t_R (tf=7.80596e-11) Y,t_R (tf=1.30081e-10) X,t_R (tf=1.30081e-10) Y,t_R (tf=1.98535e-10) X,t_R (tf=1.98535e-10) Y
3.65616e-16,5.487780416279661e-12,3.65616e-16,5.48429860868675e-12,3.65616e-16,5.561348845558764e-12,3.65616e-16,6.754106829549588e-12,3.65616e-16,9.096782142728687e-12,3.65616e-16,1.278907614610178e-11,3.65616e-16,1.714152386072939e-11
1.89304e-15,5.487780416279661e-12,1.89304e-15,5.48429860868675e-12,1.89304e-15,5.561348845558764e-12,1.89304e-15,6.754106829549588e-12,1.89304e-15,9.096782142728687e-12,1.89304e-15,1.278907614610178e-11,1.89304e-15,1.714152386072939e-11
3.78609e-15,7.969786748048216e-12,3.78609e-15,7.969503387406528e-12,3.78609e-15,8.002907840289231e-12,3.78609e-15,8.843829442522912e-12,3.78609e-15,1.114601088906956e-11,3.78609e-15,1.463967994473119e-11,3.78609e-15,1.923896029459288e-11
7.57217e-15,1.726370272787368e-11,7.57217e-15,1.728901923237663e-11,7.57217e-15,1.726849291673891e-11,7.57217e-15,1.733112119209011e-11,7.57217e-15,1.89280436215419e-11,7.57217e-15,2.205426043985318e-11,7.57217e-15,2.646576005265992e-11
1.51443e-14,2.973185371268833e-11,1.51443e-14,2.974765474409495e-11,1.51443e-14,2.974015820852183e-11,1.51443e-14,2.959378821762661e-11,1.51443e-14,3.010158713663364e-11,1.51443e-14,3.245232212801789e-11,1.51443e-14,3.663419262966172e-11
3.02887e-14,5.433085076170639e-11,3.02887e-14,5.447881411355127e-11,3.02887e-14,5.445868270196825e-11,3.02887e-14,5.467908335557406e-11,3.02887e-14,5.457035412606526e-11,3.02887e-14,5.538943899636081e-11,3.02887e-14,5.749385226758781e-11
6.057739999999999e-14,1.040823885395833e-10,6.057739999999999e-14,1.038020282091603e-10,6.057739999999999e-14,1.037675446816207e-10,6.057739999999999e-14,1.041894825888487e-10,6.057739999999999e-14,1.042977520240963e-10,6.057739999999999e-14,1.037929326121339e-10,6.057739999999999e-14,1.04342696245297e-10
