tp_L (tf=1.17378e-12) X,tp_L (tf=1.17378e-12) Y,tp_L (tf=4.72397e-12) X,tp_L (tf=4.72397e-12) Y,tp_L (tf=1.71859e-11) X,tp_L (tf=1.71859e-11) Y,tp_L (tf=4.09838e-11) X,tp_L (tf=4.09838e-11) Y,tp_L (tf=7.80596e-11) X,tp_L (tf=7.80596e-11) Y,tp_L (tf=1.30081e-10) X,tp_L (tf=1.30081e-10) Y,tp_L (tf=1.98535e-10) X,tp_L (tf=1.98535e-10) Y
3.65616e-16,2.259794571417673e-11,3.65616e-16,2.263142888578349e-11,3.65616e-16,2.408432149236203e-11,3.65616e-16,2.802974287464209e-11,3.65616e-16,3.354601217466234e-11,3.65616e-16,3.981366636413393e-11,3.65616e-16,4.686274461030499e-11
1.89304e-15,2.259794571417673e-11,1.89304e-15,2.263142888578349e-11,1.89304e-15,2.408432149236203e-11,1.89304e-15,2.802974287464209e-11,1.89304e-15,3.354601217466234e-11,1.89304e-15,3.981366636413393e-11,1.89304e-15,4.686274461030499e-11
3.78609e-15,2.48731609785482e-11,3.78609e-15,2.499557618161598e-11,3.78609e-15,2.638992563981461e-11,3.78609e-15,3.030224945805658e-11,3.78609e-15,3.585097104959667e-11,3.78609e-15,4.215761837788882e-11,3.78609e-15,4.941344494366122e-11
7.57217e-15,3.214555963679389e-11,7.57217e-15,3.228140587985978e-11,7.57217e-15,3.365545381321563e-11,7.57217e-15,3.74979571663302e-11,7.57217e-15,4.311691176074641e-11,7.57217e-15,4.958094207467341e-11,7.57217e-15,5.70190316323606e-11
1.51443e-14,4.060000425651431e-11,1.51443e-14,4.074459075774705e-11,1.51443e-14,4.210878253072426e-11,1.51443e-14,4.596130037267311e-11,1.51443e-14,5.165047210181398e-11,1.51443e-14,5.818520421295897e-11,1.51443e-14,6.576729242800919e-11
3.02887e-14,5.642881325336241e-11,3.02887e-14,5.655456397003125e-11,3.02887e-14,5.795932073105845e-11,3.02887e-14,6.175593883999346e-11,3.02887e-14,6.744987522280996e-11,3.02887e-14,7.406328177454083e-11,3.02887e-14,8.167178049464104e-11
6.057739999999999e-14,8.748837823647895e-11,6.057739999999999e-14,8.756742937416949e-11,6.057739999999999e-14,8.90324737025027e-11,6.057739999999999e-14,9.278503317424112e-11,6.057739999999999e-14,9.847885523524916e-11,6.057739999999999e-14,1.050541555895769e-10,6.057739999999999e-14,1.127908257552182e-10
