tp_H (tf=1.17378e-12) X,tp_H (tf=1.17378e-12) Y,tp_H (tf=4.72397e-12) X,tp_H (tf=4.72397e-12) Y,tp_H (tf=1.71859e-11) X,tp_H (tf=1.71859e-11) Y,tp_H (tf=4.09838e-11) X,tp_H (tf=4.09838e-11) Y,tp_H (tf=7.80596e-11) X,tp_H (tf=7.80596e-11) Y,tp_H (tf=1.30081e-10) X,tp_H (tf=1.30081e-10) Y,tp_H (tf=1.98535e-10) X,tp_H (tf=1.98535e-10) Y
3.65616e-16,1.443279274087965e-11,3.65616e-16,1.475298119900803e-11,3.65616e-16,1.61463403363511e-11,3.65616e-16,1.80529490125499e-11,3.65616e-16,2.008786615542158e-11,3.65616e-16,2.266110871634203e-11,3.65616e-16,2.585109482235912e-11
1.89304e-15,1.443279274087965e-11,1.89304e-15,1.475298119900803e-11,1.89304e-15,1.61463403363511e-11,1.89304e-15,1.80529490125499e-11,1.89304e-15,2.008786615542158e-11,1.89304e-15,2.266110871634203e-11,1.89304e-15,2.585109482235912e-11
3.78609e-15,1.740539958458289e-11,3.78609e-15,1.774439670414862e-11,3.78609e-15,1.914962448498925e-11,3.78609e-15,2.11905020788953e-11,3.78609e-15,2.35678804952254e-11,3.78609e-15,2.656349103603461e-11,3.78609e-15,3.023018164593741e-11
7.57217e-15,2.79886136029405e-11,7.57217e-15,2.836395767921033e-11,7.57217e-15,2.982035237208342e-11,7.57217e-15,3.187903583842493e-11,7.57217e-15,3.511733403622829e-11,7.57217e-15,3.917060111062497e-11,7.57217e-15,4.404765313788292e-11
1.51443e-14,4.190072924189949e-11,1.51443e-14,4.226612558510177e-11,1.51443e-14,4.374153956109128e-11,1.51443e-14,4.5796448823102e-11,1.51443e-14,4.907093679711011e-11,1.51443e-14,5.400815175151703e-11,1.51443e-14,5.985076192200009e-11
3.02887e-14,6.956530138032988e-11,3.02887e-14,6.993922889062667e-11,3.02887e-14,7.139324962742451e-11,3.02887e-14,7.348542277159995e-11,3.02887e-14,7.655875821522739e-11,3.02887e-14,8.153593558698711e-11,3.02887e-14,8.85926663181857e-11
6.057739999999999e-14,1.247467713309902e-10,6.057739999999999e-14,1.250438865183509e-10,6.057739999999999e-14,1.266804222669882e-10,6.057739999999999e-14,1.286480969133104e-10,6.057739999999999e-14,1.317376510431747e-10,6.057739999999999e-14,1.361982512594336e-10,6.057739999999999e-14,1.430059808048275e-10
