t_R (tf=1.17378e-12) X,t_R (tf=1.17378e-12) Y,t_R (tf=4.72397e-12) X,t_R (tf=4.72397e-12) Y,t_R (tf=1.71859e-11) X,t_R (tf=1.71859e-11) Y,t_R (tf=4.09838e-11) X,t_R (tf=4.09838e-11) Y,t_R (tf=7.80596e-11) X,t_R (tf=7.80596e-11) Y,t_R (tf=1.30081e-10) X,t_R (tf=1.30081e-10) Y,t_R (tf=1.98535e-10) X,t_R (tf=1.98535e-10) Y
3.65616e-16,7.368197033541304e-12,3.65616e-16,7.383616163820068e-12,3.65616e-16,7.411233763757377e-12,3.65616e-16,8.295925007952107e-12,3.65616e-16,1.046650554533734e-11,3.65616e-16,1.376003983873942e-11,3.65616e-16,1.781591895617858e-11
1.89304e-15,7.368197033541304e-12,1.89304e-15,7.383616163820068e-12,1.89304e-15,7.411233763757377e-12,1.89304e-15,8.295925007952107e-12,1.89304e-15,1.046650554533734e-11,1.89304e-15,1.376003983873942e-11,1.89304e-15,1.781591895617858e-11
3.78609e-15,9.894426317097788e-12,3.78609e-15,9.886824094595063e-12,3.78609e-15,9.901087219203896e-12,3.78609e-15,1.046311766184147e-11,3.78609e-15,1.262708316900379e-11,3.78609e-15,1.58613013792976e-11,3.78609e-15,1.984340682520874e-11
7.57217e-15,1.923634472153232e-11,7.57217e-15,1.933371055148334e-11,7.57217e-15,1.927938245856616e-11,7.57217e-15,1.93163954719736e-11,7.57217e-15,2.062680528843777e-11,7.57217e-15,2.35706181885299e-11,7.57217e-15,2.747671152756976e-11
1.51443e-14,3.1719084056368e-11,1.51443e-14,3.187603698980645e-11,1.51443e-14,3.182644834854548e-11,1.51443e-14,3.182467097421933e-11,1.51443e-14,3.224134541490633e-11,1.51443e-14,3.415269098516851e-11,1.51443e-14,3.808797072331865e-11
3.02887e-14,5.676341402934132e-11,3.02887e-14,5.659353361970836e-11,3.02887e-14,5.685160654456446e-11,3.02887e-14,5.66271410588703e-11,3.02887e-14,5.686988061529035e-11,3.02887e-14,5.726736498497581e-11,3.02887e-14,5.949059366458063e-11
6.057739999999999e-14,1.064180283946755e-10,6.057739999999999e-14,1.06600375159785e-10,6.057739999999999e-14,1.06817937728135e-10,6.057739999999999e-14,1.063558758675553e-10,6.057739999999999e-14,1.065988821611752e-10,6.057739999999999e-14,1.066098045496872e-10,6.057739999999999e-14,1.069696040993359e-10
