tp_L (tr=1.17378e-12) X,tp_L (tr=1.17378e-12) Y,tp_L (tr=4.72397e-12) X,tp_L (tr=4.72397e-12) Y,tp_L (tr=1.71859e-11) X,tp_L (tr=1.71859e-11) Y,tp_L (tr=4.09838e-11) X,tp_L (tr=4.09838e-11) Y,tp_L (tr=7.80596e-11) X,tp_L (tr=7.80596e-11) Y,tp_L (tr=1.30081e-10) X,tp_L (tr=1.30081e-10) Y,tp_L (tr=1.98535e-10) X,tp_L (tr=1.98535e-10) Y
3.65616e-16,1.173819120072211e-11,3.65616e-16,1.191953121294739e-11,3.65616e-16,1.329195393919494e-11,3.65616e-16,1.686092890178934e-11,3.65616e-16,2.097030188657649e-11,3.65616e-16,2.541033980224266e-11,3.65616e-16,3.02224292489401e-11
1.89304e-15,1.173819120072211e-11,1.89304e-15,1.191953121294739e-11,1.89304e-15,1.329195393919494e-11,1.89304e-15,1.686092890178934e-11,1.89304e-15,2.097030188657649e-11,1.89304e-15,2.541033980224266e-11,1.89304e-15,3.02224292489401e-11
3.78609e-15,1.4734042006399e-11,3.78609e-15,1.49393813794515e-11,3.78609e-15,1.629188424786695e-11,3.78609e-15,1.989518605261461e-11,3.78609e-15,2.45408325160117e-11,3.78609e-15,2.950592448570631e-11,3.78609e-15,3.494339130597729e-11
7.57217e-15,2.523077261479556e-11,7.57217e-15,2.543532918836543e-11,7.57217e-15,2.67763561601808e-11,7.57217e-15,3.005989008330575e-11,7.57217e-15,3.587060348056105e-11,7.57217e-15,4.243015818566743e-11,7.57217e-15,4.945761854594388e-11
1.51443e-14,3.87690173587542e-11,1.51443e-14,3.897674536049235e-11,1.51443e-14,4.032383178683716e-11,1.51443e-14,4.344389004885303e-11,1.51443e-14,4.899090112014027e-11,1.51443e-14,5.711622837758941e-11,1.51443e-14,6.588751018085973e-11
3.02887e-14,6.551388281109857e-11,3.02887e-14,6.573936937569317e-11,3.02887e-14,6.706251508711491e-11,3.02887e-14,7.006031794095408e-11,3.02887e-14,7.522419881739352e-11,3.02887e-14,8.312224295504488e-11,3.02887e-14,9.418194458416863e-11
6.057739999999999e-14,1.188846867877641e-10,6.057739999999999e-14,1.189135091498623e-10,6.057739999999999e-14,1.204678641339318e-10,6.057739999999999e-14,1.233623709028373e-10,6.057739999999999e-14,1.281709371466448e-10,6.057739999999999e-14,1.354788720705457e-10,6.057739999999999e-14,1.456306776949154e-10
